Bicluster,Genes,Condiciones,NumGenes,NumCondiciones
1,DDX11L17;ARHGEF16;TNFRSF9;RUNX3;RUNX3-AS1;CD52;ZNF683;SYTL1;CLSPN;CDCA8;STIL;FOXE3;FOXD2-AS1;RAB3B;DEPDC1;DEPDC1-AS1;ADGRL2;LPAR3;GBP5;COL11A1;PTPN22;CD2;TBX15;FAM72B;FAM72D;LINC01731;CGN;S100A2;IQGAP3;PYHIN1;AIM2;SLAMF7;NECTIN4;OLFML2B;NUF2;TNNI1;SLC26A9;SLC26A9-AS1;RAB7B;IRF6;LINC02608;LEFTY2;DUSP5P1;ACTA1;105373264;LOC100506274;DPYSL5;SRD5A2;GTF2A1L;NRXN1;CYP26B1;DQX1;CD8A;CD8B;LINC01943;IL37;IL36G;LOC105373581;TUBA3E;CYTIP;SCN7A;HECW2-AS1;LOC101927687;SGO2;CTLA4;ICOS;CXCR2P1;SP140;PDCD1;SGO1;LRRC3B;EOMES;TRAT1;LOC151760;ZBED2;CD80;POLQ;KBTBD12;BFSP2;PLSCR2;ECT2;KCNMB2;DGKG;P3H2;P3H2-AS1;CLDN1;GMNC;NSD2;LOC107986249;NCAPG;PGCKA1;LINC02475;HOPX;JCHAIN;CXCL9;SOWAHB;NKX6-1;MTTP;BANK1;CENPE;NDST3;MAD2L1;TNIP3;PLK4;MND1;LOC100419170;NEIL3;LOC102724943;IL7R;C7;C6;ISL1;GZMA;CENPK;TMEM171;FOXD1;F2RL2;PDE8B;THBS4;THBS4-AS1;RGMB;ISOC1;ADAMTS19;PITX1;C5orf46;SLC6A7;KIF4B;ITK;HMMR-AS1;FOXCUT;TFAP2A-AS1;LOC105374986;UBD;GRM4;ETV7;ENPP5;OPN5;PTCHD4;HMGCLL1;TTK;TBX18;CRYBG1;CCN6;CALHM6;PKIB;TMEM244;LOC102723724;ULBP1;RAET1K;SMOC2;LINC01615;LOC107986675;ANLN;INHBA-AS1;LUARIS;PCOLCE-AS1;EPO;TFEC;PLXNA4;EZH2;XRCC2;LOC107986750;LOC105375610;NCAPG2;XKR5;ADAMDEC1;NEFL;PBK;SFRP1;LOC107986951;LOC105375894;KCNB2;PI15;ZFHX4;STMN2;LINC03044;CTHRC1;LOC105375690;HAS2-AS1;ATAD2;PSCA;LOC107986990;MIR31HG;IFNE;AQP7;ENHO;SIT1;MELK;IGFBPL1;LOC105376041;LOC101927069;CKS2;LHX2;LOC105378305;ZWINT;CDK1;LIPM;NEURL1;LINC02944;PRLHR;LOC105378523;LINC00601;E2F8;BBOX1-AS1;GLYATL1;SLC22A11;CDCA5;CTSW;LINC02754;LOC112268076;FOLR1;DGAT2;PGR;GRIA4;IL18;CD3E;CD3D;H2AX;CRTAM;ST14;GLB1L3;CCND2;107984489;107987172;OLR1;TMEM52B;SMCO3;MGST1;LOC105369685;ABCD2;TROAP;HOXC9;E2F7;SOCS2-AS1;CRADD-AS1;GOLGA2P5;IGF1;USP30-AS1;OASL;LINC02370;GALNT9;LINC02340;RXFP2;LRRC63;ZIC2;LOC105370705;SIX1;PLEK2;LINC02316;LINC02287;SERPINA1;LINC00221;102724055;CHRFAM7A;ARHGAP11B;LOC100288637;ARHGAP11A;BUB1B;LOC107984763;KNL1;GCHFR;NUSAP1;SLC27A2;GLDN;LIPC;PCLAF;KIF23;BCL2A1;LOC105370953;MESP1;MESP2;ANPEP;PRC1;PRC1-AS1;MCTP2;SRL;LINC02195;MYL11;ITGAX;SALL1;LOC107984886;MT1H;HSD11B2;CDT1;HASPIN;HS3ST3A1;HS3ST3B1;MGC12916;TRPV2;RAB11FIP4;ASIC2;TMEM132E;CCL5;LRRC37A8P;TOP2A;CCR7;FMNL1-AS1;BRIP1;LINC01152;SOX9-AS1;LINC00673;CD300LF;TK1;LOC105372212;107985297;MAST1;PODNL1;IL12RB1;IFI30;PBX4;CCNE1;WDR62;KCNK6;PLAUR;APOC1;GRIN2D;HRC;KLK3;KLK5;KLK7;SIGLEC10;SIGLEC8;LILRB4;MIMT1;SIRPG;LOC101929707;FAM83D;LOC107985436;CBLN4;GATA5;LINC01426;CLDN14;TMPRSS3;UBASH3A;RIBC2;TYMP;KLHDC7B;107985627;FRMPD4;TLR8-AS1;LINC02154;102724092;GDPD2;IL2RG;CXCR3;P2RY10;GPR174;CENPI;GLRA4;KCNE5;AGTR2;SH2D1A;MIR503HG;CSAG2;CSAG1,Tumor2;Tumor5;Tumor11;Tumor14;Tumor18,355,5
2,DDX11L17;TNFRSF9;PLA2G2D;E2F2;RUNX3;SYTL1;CLSPN;CDCA8;CDC20;KIF2C;SNORD160;STIL;FOXD2-AS1;FOXD3-AS1;DEPDC1;DEPDC1-AS1;LRRIQ3;LOC105378825;GBP5;GPR61;PTPN22;CD2;H3C14;IQGAP3;PYHIN1;SLAMF8;SLAMF7;NUF2;PTGS2;ASPM;KIF14;MIR4260;CENPF;LOC102723834;DUSP5P1;EXO1;LOC107985847;RRM2;SDC1;CENPA;LINC01122;CD8A;CD8B;LINC01943;101928152;ITPRIPL1;NCAPH;BUB1;SOCAR;CKAP2L;IL36G;EN1;STEAP3;TUBA3E;CYTIP;HOXD13;SGO2;CTLA4;ICOS;LINC01857;SP140;HJURP;PDCD1;SGO1;SGO1-AS1;EOMES;CXCR6;CDC25A;POC1A;LOC105377123;LMOD3;TRAT1;CD96;SLC12A8;105374129;ZIC4;ZIC1;MINDY4B;CAMK2N2;GMNC;NCAPG;LOC100506253;MTTP;CENPE;TNIP3;RXFP1;NEIL3;TRIP13;LOC102724943;SLC1A3;C7;FST;GZMA;CCNO;CENPK;CCNB1;THBS4-AS1;LMNB1;TCF7;KIF20A;CDC25C;C5orf46;SLC6A7;KIF4B;TENM2;STC2;LOC105374898;NRN1;H3C3;H2BC9;LOC105374986;H2AC11;H2AC13;UBD;KIFC1;TREM2;OPN5;TBX18;CALHM6;ANLN;TFR2;TFEC;SMKR1;PLXNA4;XRCC2;NCAPG2;CDCA2;LOC105379362;IDO1;SFRP1;MYBL1;XKR9;STMN2;CA2;CTHRC1;ATAD2;MIR31HG;IFNE;AQP7;SIT1;MELK;LHX2;SAPCD2;AKR1C3;GATA3;MCM10;ZWINT;CDK1;LIPM;ANKRD22;KIF11;CEP55;NEURL1;PRLHR;LOC105378523;C10orf88B;MKI67;ANO9;IGF2;INS-IGF2;PAX6;CD5;CTSW;ACY3;LINC02754;BIRC3;IL18;CD3E;CD3D;CRTAM;GLB1L3;RAD51AP1;LOC105369685;LOC107984475;RACGAP1;HOXC13;HOXC9;LOC100240735;GOLGA2P5;USP30-AS1;CIT;RXFP2;107984567;DIAPH3;ZIC2;TNFSF13B;CMTM5;FOXG1;BATF;FLRT2-AS1;LINC02287;SERPINA1;LINC00221;ARHGAP11B;ARHGAP11A;GCHFR;C15orf48;MIR147B;PCLAF;PIF1;BCL2A1;LOC105370924;TICRR;MESP2;BLM;PRC1;PRC1-AS1;PKMYT1;SRL;LOC107984851;PLK1;LCMT1-AS2;LINC02195;IL21R;IL21R-AS1;MYL11;SHCBP1;SALL1;IRX3;HSD11B2;AURKB;HS3ST3B1;ADORA2B;ASIC2;CCL5;TOP2A;HOXB6;TEX14;PRR11;TBX4;BRIP1;LINC01152;SOX9-AS1;TK1;BIRC5;LIPG;ALPK2;LOC105372212;ADAMTSL5;IL12RB1;IFI30;LOC105372326;CCNE1;APOC1;107984140;GRIN2D;HRC;KLK3;KLK5;KLK7;SIGLEC8;OSCAR;MIMT1;SIRPG;TPX2;MYBL2;UBE2C;MMP9;SLC12A5-AS1;SALL4;CLDN14;RIPK4;TMPRSS3;UBASH3A;RFPL1;LOC102723305;APOBEC3B-AS1;PNPLA3;GTSE1;KLHDC7B-DT;ANOS1;KIF4A;IL2RG;CXCR3;ERCC6L;P2RY10;COL4A5;IRS4;AGTR2;SH2D1A;FIRRE;CSAG1,Tumor2;Tumor7;Tumor11;Tumor12;Tumor18,282,5
3,ARHGEF16;TNFRSF9;E2F2;IL22RA1;CD52;CDCA8;KIF2C;SNORD160;FOXE3;DHCR24;DIRAS3;DEPDC1-AS1;ADGRL2;GBP5;GBP1P1;NBPF6;PTPN22;TBX15;LINC01731;H3C14;CGN;IQGAP3;AIM2;SLAMF8;CFAP45;ATP1A2;LINC00862;RAB7B;HSD11B1;DTL;CENPF;105373264;DPYSL5;SIX2;IGKJ5;RFX8;TFCP2L1;CYTIP;ITGA6-AS1;HECW2-AS1;CCDC150;SGO2;ICOS;CXCR2P1;NYAP2;ECEL1;SCARNA5;FANCD2;CDC25A;GRM2;RDUR;LOC151760;CD96;VEPH1;ECT2;TACC3;LOC112268460;CD38;LCORL;PGCKA1;TMEM156;JCHAIN;CXCL9;CXCL10;NDST3;LOC105377404;LOC100419170;LOC105377508;LOC102724943;C7;C6;GZMA;F2RL2;EDIL3-DT;LOC107986432;LOC102723654;KIF20A;CDC25C;SPINK1;C5orf46;IL12B;PTTG1;FOXCUT;TFAP2A-AS1;107986517;LOC102724765;H3C3;H2BC9;LOC105374986;H3C8;UBD;HLA-G;COL11A2;KIFC1;LINC01016;TREM2;ENPP5;OPN5;CCN6;TMEM244;SAMD5;ULBP1;RAET1K;DACT2;DLX6-AS1;DLX6;SLC26A4-AS1;XKR5;ADAMDEC1;NEFL;LOC105379362;LINC01605;IDO1;PI15;LINC02849;CDKN2B-AS1;CDKN2B;ENHO;SIT1;IGFBPL1;FAM95C;ANKRD18A;FAM201A;PSAT1;RASEF;112268037;ZNF367;ITIH5;CDK1;105378369;LIPM;ANKRD22;PRLHR;LINC00601;MKI67;JAKMIP3;CD5;CNIH2;DGAT2;PGR;MMP12;GUCY1A2;IL18;CD3D;107984489;OLR1;TMEM52B;SMCO3;C1QL4;KRT71;KRT18;HOXC8;HOXC6;GPR84;LGR5;SDS;STARD13-AS;LRRC63;PCDH8;DIAPH3;DUXAP10;CMTM5;FOXG1;PAX9;RN7SL2;CDKN3;BATF;STON2;FLRT2-AS1;LINC02328;LINC02316;IGHG3;FAM30C;MKRN3;LOC100288637;LOC107984763;OIP5;NUSAP1;MIR147B;CCNB2;PCLAF;KIF23;ISL2;BCL2A1;MESP1;ANPEP;CCNF;TEDC2;PRSS21;PAQR4;ZP2;OTOAP1;PLK1;LINC02195;SBK1;APOBR;ITGAX;LOC105371275;SLC7A5;TRPV2;NOS2P3;LOC105371737;CCL5;RDM1;LOC105371793;FMNL1-AS1;101060400;MIR3185;BRIP1;CD300LF;LINC01971;ARHGAP28;SIGLEC15;LIPG;LOC105372212;LOC284240;ZNF560;BRME1;ASF1B;LOC105372326;CCNE1;WDR62;PLAUR;APOC4-APOC2;APOC2;ZNF114;107984140;FAM83E;HRC;KLK3;KLK5;KLK7;SIGLEC10;SIGLEC8;MIMT1;SEL1L2;TPX2;MYBL2;EYA2-AS1;PELATON;SALL4;AURKA;FNDC11;MIR155HG;LINC01426;LOC107985492;TMPRSS3;UBASH3A;LOC101928212;LOC105372863;PRAME;RFPL1;LOC101927344;ADM2;MIOX;KLHDC7B-DT;107985627;TLR8-AS1;LINC02154;LOC105373150;GDPD2;IL2RG;P2RY10;TAF7L;PLP1;KCNE5;CHRDL1;SH2D1A;FIRRE;CSAG1;CSAG3,Tumor1;Tumor9;Tumor10;Tumor11;Tumor16,271,5
4,DRAXIN;HTR1D;E2F2;CDCA8;CDC20;KIF2C;SNORD160;FOXD2-AS1;ADGRL2;FAM72B;FAM72C;FAM72D;IQGAP3;PTGS2;PACERR;ASPM;KIF14;SLC26A9-AS1;RAB7B;FAM72A;NEK2;CENPF;LEFTY2;EXO1;ZNF695;SOX11;RRM2;CENPA;DPYSL5;CYP26B1;DQX1;IGKJ5;NCAPH;BUB1;NT5DC4;CKAP2L;IL36G;SPC25;HOXD13;SGO2;CXCR2P1;SCARNA5;HJURP;FANCD2;SGO1;SGO1-AS1;KIF15;POC1A;RDUR;TRIM59;ECT2;SOX2;P3H2;TACC3;LOC112268460;NCAPG;LCORL;NKX6-1;MTTP;CENPE;MAD2L1;LOC105377402;PLK4;MND1;TRIP13;LOC102724943;DEPDC1B;CENPK;CCNB1;CENPH;EFNA5;LMNB1;KIF20A;CDC25C;KIF4B;IL12B;TENM2;STC2;LOC105374947;H3C2;H3C3;H2BC9;H3C8;H2AC16;KIFC1;LOC105375027;TTK;ULBP1;RAET1K;EZR;STEAP1B;EZH2;XRCC2;NCAPG2;GS1-24F4.2;CDCA2;LINC01605;MCM4;LOC105375894;ZFHX4-AS1;CA2;FBXO43;ATAD2;RECQL4;ENHO;MELK;SAPCD2;MCM10;ZWINT;CDK1;KIF11;C10orf88B;MKI67;E2F8;BBOX1-AS1;KIF18A;PAX6;GLYATL1;FAM111B;CDCA5;RELT;H2AX;LOC105369551;BARX2;FOXM1;RAD51AP1;107987172;BMAL2;BMAL2-AS1;TROAP;RACGAP1;ESPL1;LOC100240735;E2F7;GAS2L3;IGF1;CIT;OASL;LINC02370;SKA3;BRCA2;ZIC2;CDKN3;DLGAP5;LINC02287;FAM30C;ARHGAP11B;ARHGAP11A;BUB1B;KNL1;OIP5;NUSAP1;WDR76;CCNB2;PCLAF;PIF1;KIF23;TICRR;BLM;PRC1;PRC1-AS1;CCNF;TEDC2;OTOA;PLK1;SBK1;SHCBP1;LOC107984886;IRX3;LOC105371275;CRNDE;SLC7A5;CDT1;HASPIN;LOC107985017;AURKB;MGC12916;SPAG5;RDM1;TOP2A;HROB;PRAC2;MIR3185;HOXB13;DLX4;TEX14;PRR11;BRIP1;SOX9;TK1;BIRC5;MIR924HG;SKA1;LOC105372115;107985297;UHRF1;ZNF560;SPC24;MAST1;PBX4;WDR62;FAM83E;GINS1;TPX2;FAM83D;UBE2C;MMP9;SLC12A5-AS1;SALL4;AURKA;LINC02575;CDC45;SERPIND1;CENPM;GTSE1;MIOX;LINC02154;LOC105373150;KIF4A;GDPD2;ERCC6L;CENPI,Tumor3;Tumor6;Tumor8;Tumor13;Tumor14;Tumor18,222,6
5,DDX11L17;E2F2;CLSPN;CDC20;KIF2C;STIL;FOXD2-AS1;FOXD3-AS1;DEPDC1;DEPDC1-AS1;LRRIQ3;ADGRL2;TBX15;FAM72B;FAM72D;IQGAP3;SLAMF8;PACERR;LOC105371664;ASPM;KIF14;NEK2;DTL;CENPF;LINC02257;EXO1;ZNF695;LOC107985847;RRM2;CENPA;ATP6V1B1-AS1;CYP26B1;CYTOR;NCAPH;NEURL3;BUB1;NT5DC4;IL36G;LOC105373581;SPC25;HOXD13;HECW2-AS1;HJURP;FANCD2;NUP210;SGO1-AS1;CDC25A;ECT2;SOX2;TACC3;LOC112268460;LCORL;PGCKA1;MTTP;MAD2L1;LOC105377402;LOC100419170;NEIL3;CCNB1;TMEM171;HAPLN1;LUCAT1;TCF7;CDC25C;PTTG1;WWC1;STC2;LOC105374898;NRN1;H3C2;H2AC13;TCF19;TREM1;RUNX2-AS1;CRISP2;TTK;LINC02541;SAMD5;ULBP2;ULBP1;RAET1K;SMOC2;LINC03016;IGF2BP3;DLX6-AS1;DLX6;DLX5;CLEC5A;EZH2;XRCC2;CDCA2;PBK;LOC105379362;CA2;FBXO43;LINC03044;ATAD2;RECQL4;OBP2A;SAPCD2;LOC105376369;KIF11;E2F8;KIF18A;PRRG4;FAM111B;CDCA5;FOLR1;RELT;H2AX;CRTAM;GLB1L3;FOXM1;RAD51AP1;LOC105369685;TROAP;RACGAP1;ESPL1;HOXC11;HOXC9;LOC100240735;GOLGA2P5;GAS2L3;CIT;LINC02370;GALNT9;GALNT9-AS1;SKA3;BRCA2;CDKN3;DLGAP5;PLEK2;LINC02287;SERPINA1;ARHGAP11A;WDR76;C15orf48;MIR147B;CCNB2;PCLAF;LOC105370960;ACAN;TICRR;BLM;PRC1;PRC1-AS1;CCNF;TEDC2;PAQR4;PKMYT1;HS3ST2;PLK1;SBK1;SHCBP1;SALL1;LOC107984886;CRNDE;IRX5;FOXL1;SLC7A5;CDT1;LOC107985017;AURKB;ADORA2B;SPAG5;ASIC2;TMEM132E;RDM1;TOP2A;HOXB13;TEX14;PRR11;SOX9;LINC00673;TK1;BIRC5;SLC16A3;SKA1;UHRF1;ICAM1;SPC24;ASF1B;PBX4;WDR62;KCNN4;GRIN2D;FAM83E;GINS1;TPX2;MYBL2;PELATON;CBLN4;AURKA;MYT1;LINC02575;CDC45;LOC107985532;APOBEC3B;APOBEC3B-AS1;PNPLA3;RIBC2;GTSE1;KIF4A;GDPD2;SNORA69;FATE1,Tumor1;Tumor4;Tumor13;Tumor14;Tumor16;Tumor18,206,6
6,DDX11L17;PLEKHN1;GNB1-DT;FHAD1;IL22RA1;CLSPN;KIF2C;SNORD160;STIL;DHCR24;DEPDC1;LRRIQ3;AK5;ADGRL2;GPR61;TBX15;CGN;105371441;NECTIN4;FCGR3B;NUF2;FMO3;RGS1;G0S2;DTL;LINC02257;LOC102723834;DUSP5P1;SOX11;RRM2;CENPA;DPYSL5;LINC01943;NCAPH;SOCAR;IL1RN;EN1;LOC105373581;TFCP2L1;LINC01614;FANCD2OS;SGO1;SGO1-AS1;LINC02084;LOC105377043;LOC151760;CD80;POLQ;GPR87;VEPH1;P3H2;NSD2;LOC105374353;LCORL;PGCKA1;HOPX;CENPE;MAD2L1;TNIP3;PLK4;MND1;LOC100419170;ASIC5;ASB5;TRIP13;SLC1A3;NIM1K;CDC20B;CENPK;CENPH;TMEM171;FOXD1;F2RL2;HAPLN1;LMNB1;LOC102723654;SLC6A7;KIF4B;STC2;FOXCUT;LOC105374947;H2AC11;H2AC13;H2AC16;TCF19;KIFC1;GRM4;ENPP5;TTK;LINC02541;COL10A1;ULBP1;SMOC2;LINC03016;ANLN;INHBA-AS1;LUARIS;TFEC;SMKR1;XRCC2;NCAPG2;ADAMDEC1;LOC105379362;PXDNL;LOC105375894;ZFHX4-AS1;LOC105375690;SLURP2;LOC107986990;MIR31HG;IFNE;MELK;PSAT1;OBP2A;LOC105378305;CDK1;KIF11;CEP55;C10orf88B;LINC00601;MKI67;LOC107984301;MUC15;BBOX1-AS1;GLYATL2;CNIH2;FOLR1;RELT;GLB1L3;LOC107984131;107987172;OLR1;TMEM52B;LOC107984475;BMAL2;KRT71;HOXC13;LOC100240735;LGR5;CRADD-AS1;LINC02370;GALNT9;SKA3;107984567;COCH;PAX9;SIX1;PLEK2;MAP3K9-DT;FLRT2-AS1;KCNK13;SERPINA1;MKRN3;WDR76;MIR147B;SLC27A2;PCLAF;KIF23;CPLX3;ISL2;LOC105370924;LOC105370953;LOC105370960;TICRR;MESP1;PRC1;PRC1-AS1;PRSS21;SRL;OTOAP1;PLK1;LINC02195;IL21R;MT1G;SLC7A5;HASPIN;LOC107985017;ADORA2B;SPAG5;KRT31;HROB;KIF18B;FMNL1-AS1;PRAC2;MIR3185;PRR11;BRIP1;LINC01152;CD300LF;RNF157;LINC01971;RAC3;MOCOS;LIPG;107985297;UHRF1;ICAM1;SPC24;IFI30;PBX4;CCNE1;CYP2S1;KCNN4;107984140;HRC;NLRP2;SIRPG;LOC105372613;EYA2-AS1;MIR155HG;LOC107985492;RIPK4;LINC02575;CDC45;OSM;APOBEC3B;CENPM;OGFRP1;PNPLA3;SMC1B;WNT7B;ADM2;107985627;TLR8-AS1;LINC02154;LOC105373150;ERCC6L;CENPI;GLRA4;KCNE5;MIR503HG;CSAG2;CSAG1;CSAG3;MT-TV,Tumor6;Tumor10;Tumor13;Tumor15;Tumor18,235,5
7,PLEKHN1;PLCH2;TNFRSF9;PLA2G2D;RUNX3;SYTL1;FOXE3;RAB3B;HOOK1;CYP2J2;AK5;MCOLN2;GBP5;CHI3L2;FAM72B;FAM72D;NECTIN4;FCGR3B;OLFML2B;FMO3;INAVA;NUAK2;RAB7B;LAMB3;MIR4260;G0S2;DTL;LOC102723834;ACTA1;ZNF695;CYP26B1;CYTOR;IGKJ5;RFX8;BUB1;SOCAR;CKAP2L;IL37;IL1RN;TFCP2L1;SPC25;LOC101927687;ICOS;SP140;ECEL1;NUP210;CXCR6;LOC105377123;COL8A1;TRAT1;CD80;ILDR1;SLC12A8;GPR171;GPR87;LINC03109;VEPH1;KCNMB2;DGKG;TACC3;NSD2;LOC107986249;NCAPG;SEL1L3;JCHAIN;CXCL9;SOWAHB;MTTP;PLK4;MND1;NEIL3;LOC102724943;IL7R;SLC1A3;ISL1;CCNO;LUCAT1;ITK;PTTG1;WWC1;LOC105374898;NRN1;UBD;HLA-G;LINC01016;RUNX2-AS1;ENPP5;CRISP2;CRYBG1;COL10A1;MTFR2;DACT2;LOC101929756;LOC105375172;DLX5;PCOLCE;GPR22;TFEC;AKR1B10;XRCC2;LOC107986750;LOC105375610;NCAPG2;LGI3;SFTPC;CDCA2;MCM4;ZFHX4-AS1;STMN2;ATAD2;SLURP2;AQP7;MELK;LOC105376041;LOC101927069;LHX2;OBP2A;GATA3;CDK1;TACR2;LINC00595;LIPM;ANKRD22;ANKRD1;ANO9;MUC15;BBOX1;GLYATL1;CTSW;ACY3;LINC02754;FOLR1;IL18;APOA1;H2AX;BARX2;SMCO3;TROAP;SCN8A;MIR9898;HOXC13;HOXC11;HOXC8;LOC100240735;LGR5;GOLGA2P5;GAS2L3;IGF1;USP30-AS1;OASL;GPR12;STARD13-AS;LRRC63;PCDH9;SIX1;PLEK2;ISM2;KCNK13;SERPINA1;BDKRB1;BCL11B;EXOC3L4;LOC100288637;ARHGAP11A;SPINT1;AQP9;LIPC;BCL2A1;LINC01583;LOC105370924;PRC1;PRC1-AS1;MCTP2;CCNF;PRSS21;PLK1;IL21R;IL21R-AS1;LOC105371275;IRX5;MT1G;FOXL1;SPAG5;RAB11FIP4;LOC105371737;HROB;HOXB9;PRAC2;TBX4;SOX9-AS1;SOX9;LINC00673;RNF157-AS1;RNF157;MOCOS;SKA1;107985297;STXBP2;CCDC194;IL12RB1;CCNE1;WDR62;APOC1;FAM83E;KLK6;SIGLEC12;LILRB4;TMEM238;SIRPG;SEL1L2;GINS1;EYA2-AS1;LINC01426;TMPRSS3;PDE9A-AS1;LINC02575;LOC105372863;LOC102723305;APOBEC3B-AS1;EP300-AS1;SMIM45;PNPLA3;SMC1B;WNT7B;LINC02154;CXCR3;ERCC6L;CENPI;MIR503HG,Tumor2;Tumor3;Tumor7;Tumor11;Tumor18,229,5
8,DDX11L17;GNB1-DT;ARHGEF16;E2F2;CLSPN;CDCA8;SNORD160;STIL;DHCR24;DEPDC1;LRRIQ3;AK5;LPAR3;FAM72B;FAM72C;FAM72D;IQGAP3;FCGR3B;NUF2;FMO3;PACERR;ASPM;KIF14;SLC26A9-AS1;NEK2;CENPF;DUSP5P1;RRM2;CENPA;DPYSL5;GTF2A1L;CKAP2L;IL36G;SGO2;SGO1-AS1;CDC25A;POLQ;MCM2;PLSCR2;GPR87;ECT2;SOX2;GMNC;TMED11P;TACC3;LOC112268460;NCAPG;LCORL;LINC02475;NMU;HOPX;SOWAHB;BMP3;LOC105377404;NEIL3;LRRC14B;CDC20B;MCIDAS;CCNO;FOXD1;RGMB;TCF7;PITX1;KIF20A;SLC6A7;HMMR;FOXCUT;LOC105374986;H3C8;H2AC16;OR2B6;KIFC1;LINC01016;LOC107986606;TBX18;EZR;ANLN;LUARIS;DLX5;XRCC2;LOC107986750;XKR5;GS1-24F4.2;ESCO2;MCM4;MYBL1;ZFHX4-AS1;ZFHX4;TPD52;ATP6V0D2;FBXO43;LOC105375690;ATAD2;SLURP2;FAM83H;CDKN2A-AS1;PHF24;SIT1;LOC105376041;LOC105376042;FAM201A;PSAT1;CKS2;ZNF367;CEP55;LOC105378523;LINC00601;JAKMIP3;LMO1;DENND2B-AS1;E2F8;BBOX1;PRRG4;GLYATL1;FAM111B;LOC112268076;MTNR1B;PGR;MMP1;ST14;GLB1L3;107984489;107987172;TMEM52B;LOC105369685;LOC107984475;BMAL2-AS1;DDN;TROAP;RACGAP1;KRT71;ESPL1;HOXC6;E2F7;CRADD-AS1;WSCD2;HCAR3;SKA3;BRCA2;DIAPH3;LINC01551;COCH;PAX9;RN7SL2;CDKN3;SIX1;MAP3K9-DT;STON2;FAM30C;MKRN3;ARHGAP11B;LOC100288637;ARHGAP11A;BUB1B;BUB1B-PAK6;KNL1;OIP5;NUSAP1;WDR76;CCNB2;PCLAF;KIF23;CPLX3;LINC01583;LOC105370924;LOC105370953;MESP2;SRL;SALL1;LOC107984886;CRNDE;IRX5;CHST6;PIMREG;HS3ST3A1;ASIC2;TOP2A;RNU2-1;KIF18B;PRAC2;MIR3185;HOXB13;BRIP1;RNF157-AS1;RNF157;ARHGAP28;SYT4;HMSD;LOC284240;107985297;CD70;ZNF560;MAST1;BRME1;ASF1B;CYP4F2;LOC105372326;CCNE1;WDR62;MIMT1;TPX2;LOC105372613;MMP9;SLC12A5-AS1;EYA2-AS1;AURKA;CLDN14-AS1;LOC107985492;RIPK4;LOC105372863;PRAME;RFPL1;LOC102723305;PNPLA3;SMC1B;GTSE1;107985627;LINC02154;KIF4A;CENPI;FIRRE;MT-TV,Tumor4;Tumor5;Tumor8;Tumor13;Tumor18,222,5
