"__glayCluster","name","selected","shared name"
"24","LOC107985436","false","LOC107985436"
"24","CSAG3","false","CSAG3"
"24","CSAG2","false","CSAG2"
"24","LINC01050","false","LINC01050"
"24","LOC105374986","false","LOC105374986"
"16","LOC107984763","false","LOC107984763"
"16","LOC105372115","false","LOC105372115"
"23","PRAME","false","PRAME"
"22","COCH","false","COCH"
"22","MAP3K9-DT","false","MAP3K9-DT"
"22","HTR1D","false","HTR1D"
"2","FOXD1","false","FOXD1"
"2","TACR2","false","TACR2"
"2","ISL2","false","ISL2"
"2","LOC107985492","false","LOC107985492"
"2","SALL4","false","SALL4"
"2","ZFHX4-AS1","false","ZFHX4-AS1"
"8","IGF2BP3","false","IGF2BP3"
"2","RIBC2","false","RIBC2"
"6","MIR3185","false","MIR3185"
"6","DLX4","false","DLX4"
"2","LINC01971","false","LINC01971"
"21","ST6GALNAC5","false","ST6GALNAC5"
"17","LINC02475","false","LINC02475"
"5","PBX4","false","PBX4"
"5","LINC01152","false","LINC01152"
"5","HOOK1","false","HOOK1"
"5","DGAT2","false","DGAT2"
"20","DLX6","false","DLX6"
"20","DLX6-AS1","false","DLX6-AS1"
"20","LUCAT1","false","LUCAT1"
"5","LGR5","false","LGR5"
"6","CHST6","false","CHST6"
"6","SOX9","false","SOX9"
"6","ERN2","false","ERN2"
"6","HOXC11","false","HOXC11"
"6","FOLR1","false","FOLR1"
"6","PRAC2","false","PRAC2"
"6","MUC15","false","MUC15"
"6","WWC1","false","WWC1"
"1","FGF5","false","FGF5"
"1","TRAC","false","TRAC"
"19","LRRC55","false","LRRC55"
"18","SH2D4A","false","SH2D4A"
"18","SPINK1","false","SPINK1"
"18","HS3ST3A1","false","HS3ST3A1"
"1","LOC107986951","false","LOC107986951"
"3","TFAP2A-AS1","false","TFAP2A-AS1"
"2","LINC01016","false","LINC01016"
"17","SFRP1","false","SFRP1"
"17","ASIC2","false","ASIC2"
"1","RUNX2-AS1","false","RUNX2-AS1"
"7","CDKN2B-AS1","false","CDKN2B-AS1"
"7","MTTP","false","MTTP"
"7","LOC107986606","false","LOC107986606"
"16","ACAN","false","ACAN"
"16","LINC00862","false","LINC00862"
"16","LMOD3","false","LMOD3"
"3","TNFRSF9","false","TNFRSF9"
"3","ALPK2","false","ALPK2"
"3","TRAT1","false","TRAT1"
"3","GBP5","false","GBP5"
"3","CXCR2P1","false","CXCR2P1"
"3","SIRPG","false","SIRPG"
"3","PLA2G2D","false","PLA2G2D"
"3","PDCD1","false","PDCD1"
"3","CCL18","false","CCL18"
"15","LOC105377043","false","LOC105377043"
"6","MGST1","false","MGST1"
"14","PTPRN","false","PTPRN"
"14","VEGFD","false","VEGFD"
"14","TFAP2A","false","TFAP2A"
"3","PRSS21","false","PRSS21"
"1","SIGLEC15","false","SIGLEC15"
"13","LOC105371275","false","LOC105371275"
"13","RAET1K","false","RAET1K"
"1","FAM167A","false","FAM167A"
"6","LPAR3","false","LPAR3"
"1","LINC03016","false","LINC03016"
"5","EYA2-AS1","false","EYA2-AS1"
"5","BBOX1","false","BBOX1"
"5","GPR87","false","GPR87"
"5","INAVA","false","INAVA"
"5","FOXD3-AS1","false","FOXD3-AS1"
"5","RAB3B","false","RAB3B"
"12","H2BC9","false","H2BC9"
"11","LOC105375894","false","LOC105375894"
"11","LOC105378523","false","LOC105378523"
"2","LOC151760","false","LOC151760"
