Bicluster,Genes,Condiciones,NumGenes,NumCondiciones
1,DDX11L17;PLEKHN1;GNB1-DT;KCNAB2;TMEM201;CASZ1;MAD2L2;TMEM51;FHAD1;C1QC;HTR1D;E2F2;IL22RA1;MIR3917;CEP85;RPS6KA1;LAPTM5;SERINC2;SPOCD1;CLSPN;CDCA8;CDC20;KIF2C;SNORD160;RAD54L;STIL;FOXD2-AS1;DHCR24;FOXD3-AS1;PDE4B;DEPDC1;DEPDC1-AS1;LRRIQ3;AK5;IFI44L;IFI44;ADGRL2;LOC105378825;CDC7;GFI1;BCAR3;COL11A1;PSRC1;GPR61;ADORA3;DCLRE1B;TBX15;FAM72B;FAM72C;FAM72D;ITGA10;LINC01731;H2BC18;H3C14;H2BC20P;ANP32E;ECM1;CGN;105371441;DCST2;DCST1;BCAN-AS1;HDGF;LOC101928202;NECTIN4;HSPA6;FCGR3B;NUF2;UCK2;MIR3658;FMO3;CENPL;DARS2;NPL;RGS1;ASPM;KIF14;NAV1;UBE2T;ATP2B4;NUAK2;FAM72A;MIR4260;G0S2;NEK2;DTL;LINC02608;CENPF;LINC02257;LOC102723834;LEFTY2;DUSP5P1;CCSAP;EXO1;ZNF695;SOX11;RRM2;GEN1;DTNB;CENPA;DPYSL5;RMDN2;STON1;LINC01122;PLEK;SMANTIS;ATP6V1B1-AS1;CYP26B1;DQX1;LOC102724497;LINC01943;NCAPH;BUB1;BCL2L11;SOCAR;SLC20A1;CKAP2L;IL1B;IL37;IL36G;IL1RN;EN1;MARCO;LOC105373581;DBI;TFCP2L1;112268426;CXCR4;SCN7A;SPC25;PDK1;HOXD9;LOC100129455;LOC401021;HOXD3;105747689;LOC101927687;SGO2;MDH1B;LINC01614;MREG;TMEM169;TUBA4A;DOCK10;NYAP2;ARMC9;SCARNA5;ARL4C;SNED1;PASK;LINC01238;RAD18;FANCD2;FANCD2OS;SGO1;SGO1-AS1;LINC02084;ITGA9;XYLB;LOC105377043;KIF15;PFKFB4;CDHR4;TRAIP;POC1A;NT5DC2;PRKCD;ARHGEF3;FLNB-AS1;ADAMTS9-AS1;KBTBD8;LOC151760;CD80;POLQ;ADCY5;SLC12A8;PLXNA1;LOC107986126;EFCC1;105374129;GPR87;SUCNR1;VEPH1;SMC4;TRIM59;ZMAT3;SOX2;CAMK2N2;P3H2;P3H2-AS1;TACC3;NSD2;LOC105374353;107986257;AFAP1-AS1;NCAPG;LCORL;PI4K2B;PGCKA1;LINC02475;NMU;HOPX;SOWAHB;ANTXR2;FGF5;NKX6-1;TIGD2;EMCN;CENPE;MCUB;ZGRF1;MAD2L1;TNIP3;LOC105377402;CCNA2;PLK4;SLC7A11;EDNRA;ARHGAP10;MND1;LOC100419170;ASIC5;LOC105377508;LOC101928007;RXFP1;SAP30;ASB5;NEIL3;CEP72;TRIP13;OTULINL;SLC1A3;C7;C6;NIM1K;C5orf34;FST;CDC20B;MCIDAS;CCNO;DEPDC1B;CENPK;CCNB1;CENPH;TMEM171;FOXD1;F2RL2;PDE8B;THBS4;THBS4-AS1;DHFR;HAPLN1;SLF1;LMNB1;LOC102723654;TCF7;PITX1;KIF20A;CDC25C;C5orf46;SLC6A7;KIF4B;HAVCR2;ADAM19;LOC107986466;IL12B;PTTG1;HMMR;HMMR-AS1;STC2;CDHR2;GPRIN1;SCGB3A1;FLT4;TRIM7-AS1;FOXCUT;LOC105374947;E2F3;H3C2;H3C3;LOC105374986;H3C8;H2AC11;H2AC13;H2AC16;OR2B6;ZKSCAN8P1;TCF19;MICB;LOC100294145;KIFC1;GRM4;FANCE;TREML1;TREM2;TREM1;ENPP5;LINC00472;TTK;FHL5;CRYBG1;REV3L;TRAF3IP2-AS1;CCN6;TUBE1;LINC02541;COL10A1;ULBP1;ZDHHC14;105378077;SYTL3;DACT2;SMOC2;LINC03016;DNAH11;CDCA7L;STEAP1B;IGF2BP3;OSBPL3;NFE2L3;HOXA10;ANLN;SUGCT;INHBA-AS1;LUARIS;SAMD9;SPDYE2B;GPR22;SLC26A4-AS1;TFEC;102724660;SMKR1;AKR1B10;LOC105375521;CLEC5A;KEL;CASP2;EZH2;ATP6V0E2;XRCC2;NCAPG2;XKR5;GS1-24F4.2;MSR1;ADAMDEC1;CDCA2;ESCO2;PBK;LOC105379362;EIF4EBP1;GINS4;MCM4;PXDNL;MYBL1;LOC105375894;MSC;MSC-AS1;TRPA1;ZFHX4-AS1;TPD52;CA2;LINC02849;ATP6V0D2;RAD54B;FBXO43;LOC105369147;LOC105375690;AARD;MTBP;TBC1D31;ATAD2;SQLE;CASC8;PSCA;SLURP2;TONSL;RECQL4;LOC107987042;LOC107986990;MIR31HG;IFNE;CA9;MELK;IGFBPL1;LOC105376042;LINC01410;LINC00537;LOC101927069;PSAT1;CKS2;FBP1;ZNF367;GALNT12;PTPN3;C9orf43;TRAF1;LHX2;GARNL3;112268056;ZDHHC12;FAM78A;OBP2A;FUT7;SAPCD2;AKR1C2;ITIH5;MCM10;LOC105378305;ZWINT;CDK1;RTKN2;PBLD;DNA2;KCNMA1;PTEN;LIPM;KIF20B;KIF11;CEP55;FFAR4;HELLS;ENTPD1;CC2D2B;C10orf88B;LINC00601;MKI67;ADAM8;IRF7;LOC107984301;ADM;LDHA;105376579;E2F8;SVIP;MUC15;BBOX1-AS1;CCDC34;BDNF;KIF18A;PAX6;PRRG4;PRR5L;CD82;PTPRJ;GLYATL2;GLYATL1;FAM111B;FEN1;INCENP;CDCA5;TIGD3;CNIH2;LOC112268076;FOLR1;P2RY2;RELT;DDIAS;PGR;LOC105369458;MMP12;GUCY1A2;APOA1;H2AX;CCDC15;CHEK1;LOC105369551;VSIG10L2;BARX2;GLB1L3;LINC00942;LOC107984131;NRIP2;FOXM1;RAD51AP1;GAPDH-DT;CDCA3;107987172;DDX12P;OLR1;TMEM52B;GPR19;107984129;MGST1;LOC105369685;LOC107984475;BMAL2;BMAL2-AS1;DENND5B;TMEM106C;DDN;TROAP;RACGAP1;KRT71;KRT8;MIR9898;ESPL1;HOXC13;HOXC11;LOC100240735;CBX5;SCAT2;CDK2;TIMELESS;PRIM1;STAC3;LGR5;E2F7;CRADD-AS1;TMPO-AS1;PARPBP;WSCD2;LOC105369965;OAS3;OAS2;RNFT2;CIT;KNTC1;BRI3BP;THRIL;LINC02370;GALNT9;GALNT9-AS1;SKA3;SLC7A1;UBE2L5;BRCA2;LOC107984551;LINC01050;107984567;DHRS12;LOC101929657;CKAP2;PCDH8;GPR183;LINC01232;TRAC;PCK2;COCH;PAX9;CDKN3;DLGAP5;SIX1;RHOJ;PLEK2;MAP3K9-DT;ACYP1;FLRT2-AS1;LINC02316;KCNK13;LINC02287;IFI27;SERPINA1;FAM30C;NIPA1;MKRN3;ATP10A;LOC100288637;ARHGAP11A;RYR3;BUB1B;KNL1;CHAC1;OIP5;NUSAP1;WDR76;C15orf48;MIR147B;CEP152;SLC27A2;PCLAF;PIF1;ZWILCH;LCTL;KIF23;CPLX3;ISL2;MINAR1;LINC01583;LOC105370924;LOC105370953;LOC105370960;FANCI;TICRR;MESP1;MESP2;ANPEP;BLM;FURIN;PRC1;PRC1-AS1;SNORA10;SYNGR3;CCNF;TEDC2;PRSS21;PAQR4;PKMYT1;SRL;RMI2;ARL6IP1;REXO5;ZP2;OTOA;OTOAP1;PLK1;ERN2;LINC02195;IL21R;SBK1;KIF22;107984837;TBX6;ZNF267;SHCBP1;ORC6;NKD1;LOC101927272;SALL1;LOC107984886;IRX3;LOC105371275;CRNDE;IRX5;MT1G;CMTM1;GINS2;SLC7A5;CDT1;RFLNB;HASPIN;LOC107985017;PIMREG;SCARNA21;TMEM107;AURKB;MGC12916;ADORA2B;SHMT1;SPAG5;ATAD5;RHBDL3;ASIC2;LOC147004;LRRC37A8P;RDM1;TOP2A;IGFBP4;KRT31;BRCA1;HROB;KIF18B;FMNL1-AS1;HOXB7;HOXB9;PRAC2;MIR3185;DLX4;SKA2;PRR11;TBX4;BRIP1;LOC729683;LINC01152;SOX9-AS1;SOX9;LINC00673;CD300A;CD300LF;ITGB4;RNF157;TK1;107985050;BIRC5;LINC01971;LRRC45;RAC3;NDC80;ARHGAP28;OSBPL1A;MOCOS;MIR924HG;LIPG;SKA1;LOC105372115;HMSD;ABCA7;LMNB2;GIPC3;CHAF1A;107985297;UHRF1;ZNF560;DNMT1;ICAM1;SPC24;RNASEH2A;ZSWIM4;BRME1;ASF1B;LOC105372296;IFI30;PBX4;LPAR2;ZNF726;CCNE1;FAM187B;IGFLR1;WDR62;CYP2S1;PLAUR;KCNN4;APOC1;APOC4-APOC2;APOC2;CKM;KLC3;PPP1R13L;EML2-AS1;LIG1;107984140;GRIN2D;FAM83E;HRC;KLK5;KLK7;SIGLEC9;SIGLEC7;LOC101928517;LILRA6;TTYH1;NLRP2;MIMT1;SIRPG;MCM8;ANKEF1;MGME1;GINS1;TPX2;DNMT3B;E2F1;FAM83D;LOC105372613;PABPC1L;UBE2C;MMP9;SLC12A5-AS1;EYA2-AS1;CBLN4;AURKA;GATA5;MYT1;LOC102723996;107987294;MIR155HG;JAM2;LOC105372793;CBR3-AS1;CBR3;DOP1B;CHAF1B;LOC107985492;KCNJ15;LOC107985513;RIPK4;PDE9A-AS1;FRGCA;LINC02575;C21orf58;RIMBP3;DGCR11;CDC45;SERPIND1;AIFM3;RIMBP3B;LOC107985532;OSM;MCM5;RASD2;APOBEC3B;RANGAP1;CENPM;SMIM45;OGFRP1;PNPLA3;SMC1B;RIBC2;WNT7B;GTSE1;ADM2;107985627;FRMPD4;TLR8-AS1;LINC02154;FANCB;POLA1;LOC105373150;GK;DIPK2B;PFKFB1;ERCC6L;FTX;CENPI;TAF7L;GLRA4;IRS4;KCNE5;AGTR2;SNORA69;GPC3;MIR503HG;CSAG2;CSAG1;CSAG3;IRAK1;MT-TV;MT-TR,Tumor6;Tumor13;Tumor15;Tumor18,816,4
