Bicluster,Genes,Condiciones,NumGenes,NumCondiciones
75,DEPDC1-AS1;ATP6V1B1-AS1;NT5DC4;BFSP2;LUARIS;LINC02849;LHX2;MMP12;LOC107984851;CCL18;LOC105373150,Control1;Control2;Control5;Control6;Control9;Control11;Control12;Control13;Control15;Control16;Control17,11,11
76,HTR1D;SNORD160;FOXD3-AS1;LOC107986606;LOC105375690;FAM201A;LINC01551;LOC105372115;LOC107985492;CSAG3,Control1;Control2;Control3;Control5;Control6;Control7;Control8;Control10;Control11;Control12;Control13;Control16,10,12
77,HTR1D;SNORD160;ATP6V1B1-AS1;BFSP2;LOC105377404;TMEM244;LINC02849;FAM201A;LOC105372115;CSAG3,Control1;Control2;Control3;Control4;Control6;Control7;Control8;Control9;Control11;Control12;Control13;Control15,10,12
78,CLSPN;GBP5;TUFT1;107986257;ASB5;UBE2QL1;SLF1;LOC102723654;ADAMTS19;MMS22L;CIMIP2A;PARVA;CEP152;RANBP1;ZNF185,Control1;Control2;Control7;Control9;Control10;Control12;Control15;Control17,15,8
79,HTR1D;SNORD160;FOXD3-AS1;LOC105378825;H3C14;105373264;LOC105377404;NCAPG2;GLYATL1,Control1;Control2;Control3;Control5;Control6;Control7;Control9;Control10;Control11;Control12;Control13;Control16;Control17,9,13
80,HIVEP3;MIR4260;DTNB-AS1;EFCC1;PLSCR2;VEPH1;ARHGAP10;IL7R;ULBP1;ZFHX4-AS1;WNT10B;LOC105370705;LOC101927344,Control1;Control2;Control6;Control8;Control9;Control10;Control13;Control15;Control16,13,9
81,SCARNA5;NUDT8;107987206;RN7SL1;LOC105378179;RN7SL2;RNU2-1;HROB,Control1;Control2;Control4;Control5;Control6;Control7;Control8;Control9;Control10;Control12;Control13;Control15;Control16;Control17,8,14
82,DDX11L17;HTR1D;SNORD160;FOXD3-AS1;H3C14;105373264;LOC105377404;MKRN3,Control1;Control3;Control5;Control6;Control7;Control8;Control9;Control10;Control11;Control12;Control13;Control15;Control16;Control17,8,14
83,USP1;DEPDC1-AS1;NKX6-1;LRRC70;ADAMDEC1;IDO1;LOC107986951;LIPM;PAX6;LOC105369685;LINC00221;CIAO2A;LRRC37A8P;SMIM45,Control2;Control4;Control5;Control6;Control7;Control8;Control11;Control13,14,8
84,HTR1D;SNORD160;LPAR3;LINC01857;LOC105372115;LINC02968;CSAG3,Control1;Control2;Control3;Control4;Control5;Control6;Control7;Control8;Control9;Control10;Control11;Control12;Control13;Control15;Control16;Control17,7,16
85,DEPDC1-AS1;ATP6V1B1-AS1;BFSP2;LINC02849;FAM201A;MMP12;MKRN3;LINC01583;LINC02195;LOC105373150,Control1;Control2;Control5;Control6;Control9;Control11;Control12;Control13;Control15;Control16;Control17,10,11
86,HTR1D;FOXD3-AS1;LOC105377508;IFNE;FAM201A;LINC01583;LINC01152;CCDC194;EYA2-AS1,Control1;Control4;Control5;Control6;Control8;Control9;Control10;Control11;Control12;Control13;Control16;Control17,9,12
87,LPAR3;SLAMF9;MIR4260;ILDR1;GPR87;LOC102724943;H2AC11;LINC02575;GAGE2A,Control1;Control2;Control3;Control4;Control5;Control6;Control7;Control8;Control9;Control10;Control15;Control17,9,12
88,NYAP2;LINC03109;SOX2;SOWAHA;IL12B;DNAJC5B;LHX2;FAM30C;MKRN3,Control1;Control2;Control3;Control5;Control7;Control9;Control10;Control11;Control12;Control13;Control15;Control17,9,12
89,HSPA6;MIR4435-2HG;SLC1A3;DACT2;MSC;STMN2;SBK1;SALL1;IRX3;ZSWIM4;PPP1R13L;KLK7,Control1;Control3;Control5;Control7;Control8;Control9;Control12;Control15;Control16,12,9
90,LINC01857;SOWAHB;TMEM171;LOC105375690;OBP2A;HOXB13;LOC102723305;FATE1,Control3;Control4;Control5;Control6;Control7;Control8;Control9;Control10;Control11;Control12;Control13;Control15;Control16,8,13
91,HTR1D;FOXD3-AS1;DEPDC1-AS1;H3C14;TMEM244;CCL18;CACNG5;LOC107985492,Control1;Control2;Control4;Control5;Control6;Control7;Control8;Control9;Control10;Control11;Control12;Control13;Control17,8,13
92,CASZ1;TBX15;DTL;HNMT;KIF20A;MSC;SLC31A2;HTATIP2;USP30-AS1;POLE2;GINS2;LMNB2;ERCC6L,Control2;Control4;Control9;Control10;Control13;Control15;Control16;Control17,13,8
93,DRAXIN;CDC20;SGO1;NMU;C6;CDKN2B-AS1;SAPCD2;MKI67;CDCA5;TEDC2;SKA1;107985297;SPC24,Control1;Control3;Control5;Control6;Control8;Control13;Control16;Control17,13,8
94,SLAMF9;ILDR1;PCDHAC2;H3C8;LINC02849;FAM201A;RMI1;LINC01551;LRRC37A8P;NXT2,Control1;Control2;Control3;Control4;Control5;Control7;Control10;Control11;Control13;Control17,10,10
95,ATP6V1B1-AS1;BFSP2;LOC105377404;LINC02849;FAM201A;MKRN3;LOC105370960;LINC02195;CCDC194,Control1;Control2;Control3;Control4;Control6;Control9;Control11;Control12;Control13;Control15;Control17,9,11
96,DDX11L17;HTR1D;FOXD3-AS1;RDUR;BMP3;IL12B;ISL2;HMSD;LOC107985492;TMPRSS3;IGLV3-1,Control1;Control2;Control3;Control4;Control7;Control11;Control12;Control13;Control16,11,9
97,FOXD3-AS1;SLAMF9;GPR87;LOC105375690;FAM201A;MUC15;LOC105369551;LINC00942;LOC107985492,Control1;Control2;Control3;Control7;Control8;Control9;Control10;Control11;Control13;Control16;Control17,9,11
98,SNORD160;LINC02475;LOC100506253;LOC105377404;FAM201A;MKRN3;LINC02195;LOC105372115;CSAG3,Control1;Control2;Control3;Control4;Control7;Control8;Control11;Control12;Control13;Control15;Control16,9,11
99,FOXD3-AS1;LINC00626;NYAP2;BMP3;IL12B;DNAJC5B;LOC105375894;LOC107985492,Control1;Control2;Control3;Control4;Control5;Control8;Control10;Control11;Control12;Control13;Control16;Control17,8,12
100,COL11A1;STON1-GTF2A1L;GTF2A1L;LYPD6;EMC3-AS1;CSTA;UNC5C;LINC01615;DNAH11;MSC-AS1;STMN2;GLIS3;PHF24;GALNT9-AS1;RIMBP3C;VEGFD,Control1;Control5;Control6;Control8;Control10;Control11,16,6
