attr_name	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5	Tumor6	Tumor7	Tumor8	Tumor9	Tumor10	Tumor11	Tumor12	Tumor13	Tumor14	Tumor15	Tumor16	Tumor18
101929215	7.7563131047892	26.4565798917705	81.4377016599691	4.63477481619415	139.231910408743	125.40493311633	36.8805798222755	151.591397548459	3.87763066876599	84.304393725685	24.5793704076689	27.3383881536998	339.899223889791	22.0166175151371	5.54820083244983	977.522849180099	15.9111154287942
1719	731.032510126382	845.875651539662	324.884448111579	426.399283089862	748.371518446994	730.299316383335	378.864138174285	593.732973731466	652.411360019879	843.04393725685	1664.77966491942	367.285301717098	133.043664042653	704.531760484388	1317.30139764737	512.108681363732	268.814108033839
1404	198.755523310223	292.492188803463	437.51105679026	221.310497473271	128.043631893755	869.228310914172	14268.3140179088	66.0783014954823	99.8489897207244	14.7749968385221	231.613298072264	15.4521324346999	0	23.1753868580391	214.794632227701	30.6193531458136	0
105379057	231.719854005577	94.8027446121776	80.5713431316716	34.7608111214561	79.5610916621389	930.701317343746	330.807625072532	10.6891370066221	178.371010763236	12.1676444552535	160.711268050143	154.521324346999	40.0953508073748	0	145.838421881538	205.915149905596	5.02456276698764
107986432	0	3.67452498496812	0	6.95216222429122	0	3.68838038577442	0	0.971739727874739	0.969407667191499	1.73823492217907	2.83608120088487	5.94312785949997	0	2.31753868580391	0.792600118921405	5.35838680051738	1.67485425566255
100505994	0.96953913809865	0	13.8617364527607	44.0303607538444	3.72942617166276	4.91784051436589	2.23518665589549	7.77391782299791	0.969407667191499	0.869117461089536	0	3.56587671569998	0	2.31753868580391	0	3.8274191432267	0
84250	418.840907658617	349.814778568965	162.875403319938	199.295317096348	328.189503106323	172.124418002806	511.857744200066	590.817754547841	396.487735881323	276.379352626473	434.86578413568	238.913739951899	100.238377018437	279.263411639371	509.641876466463	199.791279276434	95.4666925727652
285704	307.343906777272	1608.70703841904	439.243773846855	794.863880977297	349.322918079079	1917.9578006027	385.569698141971	1566.44444133408	1080.88954891852	558.842527480572	9669.14617421681	1193.38007418759	351.745577537424	32.4455416012547	310.699246617191	243.423857509218	187.583676634205
1946	103.740687776556	31.6009148707259	136.018288942714	3.47608111214561	53.4551084604996	1048.72948968853	111.759332794774	1526.60311249121	604.910384327495	544.06753064205	46.3226596144528	110.542178186699	96.5933451268574	3085.80276014791	360.633054109239	457.759329529913	47.7333462863826
4001	1151.8124960612	312.33462372229	226.119575885659	316.323381205251	663.837858555972	934.38969772952	548.738324022342	1800.63371575189	1475.43846946546	1288.03207733469	1553.22713768461	250.799995670899	26.4264812139515	553.891745907134	1729.45345948651	159.986120186876	35.1719393689135
51015	230.750314867479	1061.93772065579	1101.14168946618	117.028064108902	157.879041267057	607.353303524188	296.162231906152	237.104493601436	1152.62571629069	648.361625972794	407.450332527126	1547.59049461379	6516.40576417129	148.32247589145	351.121852682182	733.333507842236	3635.27116191556
102723654	4.84769569049325	13.9631949428789	40.7188508299846	0	1.24314205722092	18.4419019288721	3.35277998384323	2.91521918362422	17.449338009447	13.9058793774326	16.0711268050143	42.7905205883998	102.972150937122	3.47630802870586	8.71860130813545	8.42032211509874	23.4479595792757
171019	2.90861741429595	82.309359663286	262.506634074156	0	2.48628411444184	0	0	2.91521918362422	6.78585367034049	4.34558730544768	7.56288320235965	672.762073695396	4497.96935420913	0	5.54820083244983	126.304831726481	660.730003858875
3659	1092.67060863718	998.000985917342	723.409371128449	570.07730239188	2978.56836910133	245.892025718295	2541.40722775317	68.0217809512317	621.390314669751	733.535137159569	641.899711800275	2410.53265981319	330.786644160842	494.794509419135	595.242689309975	626.931255660533	556.889040007797
134548	6.78677396669055	4.40942998196175	13.8617364527607	2.31738740809707	2.48628411444184	6.14730064295737	3.35277998384323	4.85869863937369	1.938815334383	13.9058793774326	0.945360400294956	5.94312785949997	0	0	187.846228184373	6.12387062916272	5.02456276698764
6932	405.267359725236	140.366854425782	178.469856829294	75.3150907631549	407.750594768462	534.815155937291	197.81401904675	118.552246800718	58.1644600314899	498.004305204304	351.674068909724	142.635068627999	9.11257972894881	70.6849299170192	488.241673255585	62.0041901202725	35.1719393689135
5307	226.872158315084	227.08564407103	226.985934413956	26.6499551931164	73.3453813760343	68.8497672011225	146.404725961154	109.806589249846	143.472334744342	637.93221643972	765.741924238914	66.5630320263996	4.5562898644744	1221.34288741866	584.938887763997	751.705119729724	1.67485425566255
10112	895.854163603152	477.688248045856	104.829381924003	261.864777114969	488.554828487822	940.536998372477	325.219658432793	1176.77681045631	1530.69470649538	2067.63043993201	2872.00489609608	274.572507108898	85.6582494521188	877.18839257678	1201.58178028485	104.105800695766	56.1076175646954
995	183.242897100645	66.8763547264198	23.3916802640337	132.091082261533	149.177046866511	258.186627004209	105.053772827088	660.783014954823	209.392056113364	337.21757490274	279.826678487307	95.0900457519994	3.64503189157952	190.038172235921	435.137465287851	23.7299986880055	4.18713563915637
56135	20.3603219000716	5.14433497895537	27.7234729055214	15.063018152631	9.94513645776737	1.22946012859147	4.47037331179097	11.6608767344969	0	2.60735238326861	9.45360400294956	5.94312785949997	31.8940290513208	1.15876934290195	0	29.8538693171683	13.3988340453004
56134	21.3298610381703	8.08395496692987	27.7234729055214	15.063018152631	9.94513645776737	1.22946012859147	4.47037331179097	11.6608767344969	0	1.73823492217907	16.0711268050143	5.94312785949997	34.6278029700055	1.15876934290195	0	29.8538693171683	14.2362611731317
6690	2.90861741429595	40.4197748346494	8.66358528297544	8.11085592833976	0	464.735928607577	73.761159644551	6.80217809512317	26.1740070141705	0.869117461089536	0.945360400294956	22.5838858660999	10.0238377018437	0	28.5336042811706	0	0.837427127831274
389336	70.7763570812014	12.4933849488916	162.009044791641	63.7281537226696	70.8590972615925	5710.8422973074	1224.88228743073	0.971739727874739	31.021045350128	6.08382222762676	7.56288320235965	82.0151644610995	1.82251594578976	0	121.267818194975	27.5574178312322	0
133522	49.4464960430311	106.561224564076	71.0413993203986	101.965045956271	65.8865290327088	19.6713620574636	58.1148530532826	11.6608767344969	209.392056113364	33.0264635214024	66.1752280206469	73.6947854577996	163.115177148184	57.9384671450977	33.289204994699	72.7209637213073	62.8070345873455
