attr_name	NormalMyometrium_1	NormalMyometrium_2	NormalMyometrium_3	NormalMyometrium_4	NormalMyometrium_5	NormalMyometrium_6	NormalMyometrium_7	NormalMyometrium_8	NormalMyometrium_9	NormalMyometrium_10	NormalMyometrium_11	NormalMyometrium_12	NormalMyometrium_13	NormalMyometrium_14	NormalMyometrium_15	NormalMyometrium_16	NormalMyometrium_17	NormalMyometrium_18	NormalMyometrium_19	NormalMyometrium_20	NormalMyometrium_21	NormalMyometrium_22	NormalMyometrium_23	NormalMyometrium_24	NormalMyometrium_25	NormalMyometrium_26	NormalMyometrium_27	NormalMyometrium_28	NormalMyometrium_29
AA889653	11.8764414136624	12.5628076950849	13.0707842214423	12.1177781866321	12.1546728151555	11.9263367247208	12.4782912539082	12.7987355748642	13.0265933235264	11.1462010586686	13.0164819406181	13.1392194961254	13.1644965842105	11.2292175817932	12.2697475785728	13.7479345705721	12.2339021606742	12.1216025508251	12.3623256937845	13.2852069289637	13.0793169011869	12.2133877853923	11.5686205899838	13.0499540195933	11.9182310083317	13.2211429501821	13.1337103383326	11.9664739607368	13.3603748975173
ABCA8	9.56230915648172	9.19629903616918	9.6348853908437	8.3383686915968	10.1344532521216	10.6117874292154	9.86988525996133	8.94469293313475	8.8831238865361	9.96504177967266	10.1045748040304	9.19403493522823	9.39657482625045	8.24021346370467	10.0786833119393	9.19312712811518	9.57290283894225	10.1240312315965	9.5687361440928	9.6981889137634	8.95269223711087	10.2123577074705	10.0197266079038	9.68339981706673	10.3262188753369	10.1867162409537	8.89218209963111	11.3127084138422	9.50567716089695
ABCB1	8.95612739624766	9.35103509766667	8.79353059926771	8.60467109031553	9.5494091523958	9.33356384580096	8.55398342489618	9.42134994452022	9.68195389416622	9.98557351708964	9.00940852213251	9.0370639241486	9.26206972240506	8.39315361979106	9.93754308530407	8.70254587339298	9.46811379940177	9.229758460172	9.61957993072124	8.58963671674511	8.73038845934768	9.5046308192712	9.21178213670062	8.5989112818169	8.69145993252159	8.97696637721869	9.04134086907898	9.93895107008019	9.23451453720762
ABCG2	10.4754030219229	10.980984723938	9.59288237373263	11.0692362579378	10.7835343787398	11.1242786091185	10.7031576604899	10.4363601545845	11.6155247130171	11.7690485912628	9.87490383896067	10.0475292699141	10.6851819094235	10.2081918525558	10.8004979568962	10.1608518205974	10.6502351734589	10.8745254073642	10.784100806291	10.0039859518341	10.2164949586995	11.1551057407447	9.62422878276186	9.7772333957929	10.3147906287215	10.619600141784	10.6856280433378	10.4805809878999	10.4642459310582
ABLIM1	10.9779425748565	10.5148801151114	10.8351955753956	11.1874829046203	11.1841703342731	10.9844964128838	11.1621007020321	10.8898047793537	10.81042806861	11.2412296420809	11.1131596540502	10.7669859335569	10.7855136289098	10.11576323787	11.2645672663682	11.0883759118641	10.4875931982921	10.3210630560121	10.6648270859964	11.1644054665184	10.4417505661446	11.5563674709662	11.0866941387318	11.0375898526894	11.0506567179537	11.2469655098974	10.5205494329078	11.1789760038558	10.9683814863464
ABLIM3	7.14087747567009	8.06421652231685	8.36591281003857	8.1958071449365	8.02791012853382	7.66110634641079	7.94858260792202	8.38629549864867	7.52449210857168	7.94263726610548	9.04742547879039	8.01790327865735	8.39072656797575	6.39843009183869	8.67672280362945	8.56411248522622	7.88116278326359	7.96048220164478	8.08796844394281	8.65460291953336	8.26879397875276	7.39552159289167	8.48610682895201	8.69689169575961	7.88858011266458	8.37096208696925	8.29889762683968	7.53722257528359	8.59087410754565
ACACB	8.68866824711761	8.6057881836503	9.18914039910937	9.23502468712688	9.57483673496078	9.2968673456097	9.17677208963714	8.70176584786133	8.62230146432988	9.31160980010161	9.23613850622575	8.93178241586623	8.69389447214614	7.78605626091197	9.55739317104919	9.29356131726771	8.84959658838021	9.01125377127845	9.01981746188857	9.35168366513325	8.79649915346162	8.5511457710899	9.49231382253742	9.2992321214326	8.6785048822352	9.56956784886131	8.93458636315294	8.97766344541643	8.90685352180674
ACAN	6.64366409525302	6.7634029441304	6.71786667518726	6.49762990490618	6.43683548020772	6.8429162101983	6.60568010078008	6.84652217540949	6.75501828132752	6.69705283956812	6.78872207439331	7.01938264023365	6.46383210040907	7.05965572902267	6.65141355878652	6.92257494237528	6.91153442705374	6.70712950828231	6.55562808058615	6.58526814593284	6.96527371439887	6.35839968714935	6.44763989190822	6.61266267912545	6.80103276040026	6.68231048446115	6.9449179117988	6.44278828786768	6.62390377382707
ACKR1	11.6618493637304	12.3217471074553	12.5801048914382	12.9268715198544	13.0773395980825	11.6055612975236	12.6655277259123	12.9435567444549	11.143729756452	12.9387241640146	12.3535563005855	11.5038598911195	12.8501114672007	10.248297003814	12.9856184609343	11.7078115916341	12.4761952724352	12.9230629663505	12.558739279993	12.2664784042537	12.1531045200466	12.3107428818473	12.6327592265726	12.3364804577304	12.7020943842339	11.6057622435965	11.3106481098692	12.1631278731507	12.3986672411294
ACKR4	4.7154599514824	7.69505724061644	7.8213400864434	6.33772603796085	7.9520648339792	8.07310004865242	9.05048712015457	9.45189378457042	4.92830708822331	7.79222527625334	7.66440170822709	6.09283482893449	8.11303080468462	4.31887226969794	9.79783278309193	6.48537508339258	8.17875528763595	7.70889023444441	8.63123164196389	8.23638472112644	7.3209757156827	7.90355492525977	9.32614101445061	9.45294636370996	8.87813205536529	8.07197865055013	7.37538251032406	7.41185305410272	7.38870663961113
ACSL5	10.541418955753	7.93773033481486	7.37046149712299	8.17166869283916	8.5456707738252	8.05176119440314	7.88301023213967	7.75530399392405	8.36653989317049	8.73819835104729	7.4596044577628	7.35995374667414	7.75650019086015	9.14965800380735	8.12549326453757	7.5448305002331	7.83910769415596	7.58303712007431	7.96595216151048	8.11626874227722	7.62810505420308	11.2728815629025	8.07173009011354	8.01797310707697	8.09485740278635	7.86282474070197	7.89344362519622	8.83614744882813	8.03623648425821
ACTG2	13.4460754955218	13.7977289378932	14.0620460706143	13.6402932869634	13.1901493553975	13.5223158499445	13.5298508145873	13.7606153213497	14.2158017065853	13.0597592169804	14.0100937235837	13.9795763582667	14.1457069848722	13.5609124341082	13.3710814907034	14.2228423727075	13.6638339985968	13.7007100764108	13.3189041995021	14.1233012668186	14.1167276583149	13.5988910785177	12.4238577512141	14.1657049502409	13.2483994123472	14.2367179348351	14.2574797992317	13.1774077545588	14.2978198263563
ACVRL1	7.8879754101947	7.97683257230709	7.62288001600841	8.64047115386783	8.07508507226527	8.53108925248334	8.48472796810047	8.00484123710085	8.50003656338373	8.23450945012146	8.1484109788201	7.96452675582275	8.36024122890913	7.74627963391521	8.32719331894456	7.74992481527451	7.78252080057954	7.87768550041332	8.07268506999553	7.73444224710542	7.88939836756618	7.92093168478949	7.87267016360658	8.05571412098027	8.24551151687977	8.08103198939249	8.21495004287377	8.0442642646066	8.29021466289059
ADAM12	8.7262798141742	5.13194164655121	5.16084877489041	5.5796286401396	5.66671261069638	5.18620626572648	5.30693040004245	6.46124080265249	5.3710813141065	5.4351228599163	5.13880258787739	5.73382107361791	5.02650372883048	10.8370956815083	4.88148049285362	5.18311169991052	7.53288181300052	5.01269110997886	5.30726327298118	5.36415568871455	5.2333282994889	5.79445152018657	5.07134439128178	5.10379713273804	5.60301866434097	5.1163348969555	5.14265665592269	5.44906177644574	5.13507477137067
ADAM19	7.05718936828786	6.98408951849933	7.83351438451598	7.35469021677801	7.99857126306573	7.46807959027196	7.43216476998027	7.75836034309873	8.32912665608569	7.55693755103845	7.09121638681478	7.43461259692855	7.48796309866732	7.12973370526481	7.06197278349459	7.83700350301444	7.46423899246497	7.36934597381138	7.2897220292766	7.86613986326018	7.71469029321762	7.64844494443653	6.90073160536081	7.64779071850995	7.75333480339187	7.65829545895981	7.56864670245165	7.66357192249918	7.97033694753001
ADAMTS5	10.0814237528009	10.2643170452962	10.0108298220237	10.8340752514022	11.1380966957755	11.5367095660419	11.2772535864796	10.7032575219664	9.50654356219619	11.2770766900923	10.5917281213094	9.74039185785396	10.2031216201587	8.3667493626372	11.1337594568289	9.78137750005298	11.4673893926619	10.6365492515418	11.3216719871586	10.6664508220239	9.55536333290719	11.5714356674574	11.0681876424282	11.0218710532623	11.7212759032076	11.372805786949	10.4347148414232	11.8442522583057	10.0061552063057
ADAMTSL3	7.4583326529891	6.95890258429237	7.22879246139684	5.89612911594272	7.71332831775073	8.838134714481	7.38482413774327	7.24094159735573	7.43446980305469	7.62749130739368	7.18470434121568	7.463551807599	7.01918986747233	6.20625029531893	7.49301577885212	6.32479450448722	6.93230182372272	7.87526771977195	6.9017410688508	6.91721860351392	7.24166774978089	7.85540250928512	7.63987279571239	6.39047671512769	7.90342666725475	7.91606154773849	6.79404612713909	8.64341239725166	6.95559546841827
ADARB1	9.1931834167594	9.47764120644704	10.0122885628661	9.60296953251723	9.41453444474451	9.53633610516899	9.8896127796688	9.41412988862123	10.4082817646723	9.46947257696513	9.63232259504942	9.95588496046631	9.99711471568375	8.83434005538219	10.2333277710284	10.4705734523375	9.67741280510422	9.78354781188465	9.74074412594218	10.1378151074092	10.020616712658	9.42908291239392	9.63753880614281	10.2306689632931	9.5649109614702	10.0623386297251	9.99357085917002	9.74701128018635	10.6349854153103
ADCY2	8.64006687039643	8.1777897385691	9.39022349047713	8.33082782411123	8.31385486620781	8.75671436428294	8.68844797001704	8.03061745654617	9.02147166122142	8.34961331114979	9.47774867609428	8.99813131738684	9.46784169869873	7.62646326515454	9.03859261702357	9.99477557143341	8.50534252297379	8.49304114746168	8.75628198987488	8.65320614237093	8.69173869885267	9.00971885811733	8.37516229493361	9.62692933422612	9.17243100516002	9.87969718108317	9.14115197335766	9.37444868627798	9.39847529415556
ADGRB2	5.9532363367705	6.56119571945797	6.66573363134282	6.03719281057057	5.83574349287147	5.79401349111357	6.5227837380188	6.34588093972187	6.71751759645584	5.96317234264494	6.05779001105924	6.71570990764653	6.5864020123314	6.45357120493908	6.23197677434975	6.17485772839373	6.54616089032141	6.33678842235469	6.05744827750881	6.3483929822225	6.29781424475338	5.87928205060601	5.59368878597808	6.60483851194889	6.27583660548251	6.5050249467719	6.42806689919178	5.79726654687117	6.51420752073943
ADGRF5	9.20195111000483	9.44955565986566	9.78597940685869	9.73708162819776	9.90692806535697	10.2094591839526	9.77944043674121	9.91309531307621	9.99741458352032	10.2941616524602	9.45208395509911	9.37159217836144	9.84750865445481	8.61287874213829	10.5300568110992	9.45800921001445	9.71440230851579	9.49149312759905	10.1709909670101	10.217633908777	9.52457427707808	9.42900146661824	10.5263233220734	9.89492671898712	10.2774482711237	9.88206486565717	9.82147185461106	10.6431671854485	10.0513215918395
ADGRG1	9.98323375069216	9.59347668464131	9.67010972105472	9.81127628149776	9.6821808808175	9.76574263965565	9.39703234940467	9.67550285767932	10.1384569976983	9.99479209237654	9.60677057422892	9.0564295248143	9.56475219922935	10.0486284549988	9.27159056607835	10.0003126424492	9.47708185431187	9.43064918052449	9.45332848237139	9.67806407020368	9.93351774649068	10.371300098269	10.1360736888376	9.40513989765318	9.32202627426292	9.82140496309434	9.97231155701269	9.46608594173318	10.1746636958121
ADGRL3	7.38040260799074	8.63664332367047	8.77756258915346	8.89076703074001	7.83357694020731	7.95626393967336	8.13330140517438	7.49726108455536	6.69325916047889	6.96502644139951	7.71454390772272	7.51836077721189	8.38626814388299	7.21183544201867	9.42286369096007	7.58019924790285	7.7846943977333	8.41375757394623	8.68786679700968	8.27827357603364	8.98148885496829	6.86553807715444	8.9853004808598	8.23518024960301	7.82197583862985	7.7542027024094	7.83493647146303	7.60058049121109	7.79714502068835
ADGRL4	9.40152023261628	10.0965734565041	9.71702361232936	10.3630933021807	10.4441282803544	10.2796938779255	9.92118303251336	10.04337845734	10.5042945895966	10.7289833289248	9.46698120629486	9.50122297947151	10.2655791699897	8.99031690824934	10.7619614130483	9.79201143859608	10.0444788009177	9.7015045446873	10.373297166466	10.3098499266058	9.90996708468552	9.99007003098439	10.8301701930052	9.70241871221197	10.2774049778982	10.1831616222821	10.3341273184718	10.5156307044038	10.3858951961217
ADH1B	10.0359027852494	10.2265146278502	9.99548573786929	11.1746503032152	10.9801089077889	11.5690405247352	11.2629954085544	10.4630099933086	9.93918732527536	11.5163822041716	11.0150781017063	11.0154177177349	10.3719827832649	7.77871765051405	11.6645115871842	10.9885986752494	10.6629097807569	10.8594155582685	10.9512384491047	11.4337614909301	10.4913034405493	10.8814850103138	11.5716633027578	11.5842268015657	11.37190091647	11.5979553718697	10.0529516043184	11.2180103732304	10.0743986614793
ADIRF	10.4387950414454	11.8215114064665	11.5800009143514	11.8631775673852	11.4328093311026	11.9221558470119	12.0405215333794	11.5693905526558	11.5924979148577	11.3503672532792	11.8352290524224	11.5158468457248	11.8486859595307	9.9462958895369	12.0491589517487	10.8778773700698	11.347070496158	11.9565874416073	12.0024512954252	11.4761553089535	11.5770592999969	10.6535359243829	12.0367806483513	11.540998708096	11.1838602027262	11.1015604328409	11.2557025462045	10.7318434778329	11.0747089683722
ADM	8.13581173689023	7.32530822622877	7.54818891169282	8.26859908831333	8.92969158530674	8.39247016894545	7.96864960628086	7.9826399182573	6.59396529046279	8.65782190444416	7.72634737295514	7.17812622727248	7.23545923830623	6.07454339646054	8.47179075581667	8.22029851528357	7.59832176073093	7.96235409721007	7.46106514066831	9.59478635124509	6.81659095244275	8.47241732460883	8.90514522994234	8.42076479553486	8.07169518890325	8.21371393162911	6.58648505476015	8.2799187208735	7.09199465357183
ADORA2B	5.51143770789217	5.36678005477558	5.13066360369137	5.25382983229279	5.00766895447784	5.07624695029609	5.42509971163389	5.24425826274037	5.28510762313131	5.17100527197669	5.25290369397367	4.91495688709523	5.19566431454691	5.35498021969608	5.17027136733271	5.14349114018056	5.07476028630528	4.84233684297928	5.16228821743555	5.06967338435589	5.31365438195344	5.04348172261276	5.23288496710935	5.39541302150655	5.53145555029499	5.34457024370057	5.05930821934824	5.74367133911481	5.45985622058736
ADRA2A	7.7654708519256	8.10764599867079	8.38719452024318	8.73676508498604	7.99383921478515	8.77258241555765	8.20988341410234	8.89401673918485	8.40763994782528	7.72719489902053	7.94255731992816	8.25448232277141	8.26908638749472	8.720730642638	7.59749516990376	8.20943603583238	8.88882192648358	8.73632790152094	8.8377753984167	9.3655366145131	8.1349186262237	8.4091724568712	9.60408902902115	8.1083543871394	8.25973908241201	8.27634591057426	8.19598225312591	8.55041121543542	7.42227700520465
ADRA2C	8.71555308276703	6.72064400414675	8.37956397340416	7.47665115411974	7.19739271805157	7.14330238215222	7.51649871322012	7.11352895322962	9.30725711208122	7.2152845117046	9.32937697631352	9.03432019203	7.82090295332954	8.41647373070825	7.40227320155522	9.65746705739215	8.0962351351239	7.19732919874514	7.43568104834039	8.34889079606618	8.77013524786962	7.99663822907945	6.95555965843674	8.56732842616346	7.57604349067298	9.53066249238757	9.21432927854561	7.91339462581369	8.75927902977741
ADRB2	7.71484267179092	7.45217113802616	7.4596890761204	7.30344451807368	8.00816956241657	7.90836912864792	7.40675922127035	7.52111638534198	7.69871523016473	8.52069892142653	8.41920853220277	7.58231132259496	7.88552971575538	6.20785841380756	8.08097110087211	7.36832290905972	7.18973840920067	7.91505339276717	8.04090715538262	7.70415212646368	7.49246043634478	8.02396560471775	8.78490408939313	8.19440905248944	8.10994169755948	7.97411362697423	7.7667803304037	8.10340503813958	7.50357250036946
AF016535	8.20439361683836	8.52585737736191	8.24317126885312	7.90662221819474	8.74187319888851	8.64261977373811	7.80538150770275	8.52157934337438	8.97297010986983	9.27237671792856	8.06509397077989	8.31551095051681	8.64761184120742	7.62423197748972	9.17062443694144	8.10628882311403	8.59921986193489	8.34757179352663	8.8352181924442	7.95058429252839	7.8712564666736	8.76825545158017	8.44126213536872	8.02175641675605	7.92325388344436	8.29229765650261	8.380844381502	8.99083056792571	8.7598199272058
AF086641	7.03210484752011	6.84920570878037	8.04038217113105	7.76429135051022	8.07385962806761	8.30279179284747	8.61259646021792	8.11746942079424	7.43779468449461	7.39462471769698	8.21989573952065	7.69755757077025	8.06337921001685	6.66746375816484	7.09450079525752	5.56089978141062	6.40287160639413	6.25052020368886	7.32070533313847	7.53632268638183	6.47361928059558	7.66871408190879	7.04188625002344	6.82032655772373	7.32155955855515	7.12901973669094	6.89952494111399	7.41087263340733	7.41400714911391
