attr_name	Control1	Control2	Control3	Control4	Control5	Control6	Control7	Control8	Control9	Control10	Control11	Control12	Control13	Control15	Control16	Control17
NKX6-1	0	0	5.34382034340481	0	0	0	1.82184286420186	1.14023419072094	0	6.15083179755214	1.26422784637217	2.3684530115563	0	7.38957509786521	0	0
MTTP	27.1590501741865	5.53280338020335	14.9626969615335	48.5051507004954	6.04805568428709	0.852425232812456	4.55460716050464	3.42070257216282	102.661980155967	2.46033271902086	3.7926835391165	4.7369060231126	0	2.95583003914609	8.1402881515369	0.93241393390945
DAPP1	29.7052111280165	375.308495957127	7.48134848076674	119.986425417015	61.344564797769	24.7203317515612	584.811559408796	12.5425760979303	48.1882763997398	632.30550878836	369.154531140673	1042.11932508477	14.4831380394977	1302.78208975364	3289.58088968219	291.845561313658
BANK1	5.09232190765997	3.68853558680223	3.20629220604289	7.65870800534138	14.6881352332686	12.7863784921868	6.3764500247065	2.28046838144188	3.1427136782439	6.15083179755214	0	2.3684530115563	0	1.47791501957304	0	0.93241393390945
CENPE	51.771939394543	75.6149795294458	24.5815735796621	68.9283720480725	82.0807557153247	41.7688364078104	40.0805430124408	59.2921779174889	91.138696669073	33.2144917067816	24.0203290810712	21.3160771040067	16.2935302944349	55.4218132339891	27.1342938384563	41.0262130920158
NDST3	0	0	0	3.40387022459617	0	0	10.0201357531102	0	7.33299858256909	3.69049907853128	6.32113923186084	2.3684530115563	9.05196127468607	6.65061758807869	3.61790584512751	4.66206966954725
MAD2L1	106.090039742916	169.672636992903	58.7820237774529	44.2503129197502	92.4488511741026	62.2270419953093	95.6467503705975	175.596065371025	227.322956059642	43.055822582865	44.2479746230259	36.7110216791226	5.43117676481164	25.8635128425282	37.083534912557	54.0800081667481
TNIP3	2.54616095382998	0	0	2.55290266844713	2.59202386469447	2.55727569843737	0.910921432100928	0	3.1427136782439	2.46033271902086	0	1.18422650577815	0	4.43374505871913	0.904476461281877	0.93241393390945
LOC105377402	2.54616095382998	46.1066948350279	25.6503376483431	1.70193511229809	27.648254556741	7.67182709531211	6.3764500247065	22.8046838144188	5.2378561304065	14.7619963141251	25.2845569274434	4.7369060231126	14.4831380394977	2.21687252935956	38.8924878351207	28.9048319511929
LOC105377404	0.848720317943328	0	0	0	0.864007954898155	0	0	1.14023419072094	0	0	0	0	0	0	0	1.8648278678189
PLK4	66.2001847995796	67.3157744591408	34.2004501977908	50.2070858127935	63.0725807075653	63.0794672281218	28.2385643951288	58.1519437267679	75.4251282778535	34.444658066292	31.6056961593042	24.8687566213411	27.1558838240582	41.3816205480452	61.5043993671677	34.4993155546496
CLGN	11.8820844512066	0.922133896700558	2.13752813736193	6.80774044919234	60.4805568428709	17.0485046562491	10.9310571852111	5.7011709536047	8.38056980865039	3.69049907853128	1.26422784637217	2.3684530115563	1.81039225493721	5.17270256850565	0	4.66206966954725
MND1	22.9154485844698	68.2379083558413	58.7820237774529	10.2116106737885	32.8323022861299	13.6388037249993	32.7931715556334	85.5175643040705	50.2834188519024	33.2144917067816	51.8333417012589	46.1848337253478	41.6390218635559	36.2089179795395	54.2685876769126	53.1475942328386
LOC100419170	0.848720317943328	0.922133896700558	3.20629220604289	2.55290266844713	0.864007954898155	0	3.64368572840371	0	0	3.69049907853128	1.26422784637217	4.7369060231126	0	2.21687252935956	1.80895292256375	0.93241393390945
ASIC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC105377508	0.848720317943328	0.922133896700558	1.06876406868096	0	0	0	0.910921432100928	0	0	0	0	0	0	3.69478754893261	0	0
RXFP1	42.4360158971664	42.4181592482257	33.1316861291098	63.8225667111782	4.32003977449078	62.2270419953093	112.954257580515	59.2921779174889	5.2378561304065	24.6033271902086	51.8333417012589	54.4744192657949	9.05196127468607	109.365711448405	56.9820170607583	13.9862090086417
