"interaction","Kendall","name","NMI","selected","shared interaction","shared name","Spearman","Weight"
"285987","1.0","729442","1.0","false","285987","729442","1.0","1.0"
"105371927","1.0","134285","1.0","false","105371927","134285","1.0","1.0"
"148645","1.0","345643","1.0","false","148645","345643","1.0","1.0"
"106481742","1.0","345643","1.0","false","106481742","345643","1.0","1.0"
"105378179","0.98333335","378706","1.0","false","105378179","378706","0.9970588","0.9934640526771545"
"3481","0.98333335","723961","1.0","false","3481","723961","0.9970588","0.9934640526771545"
"6029","0.95","378706","1.0","false","6029","378706","0.9882353","0.979411780834198"
"107987206","0.95","378706","1.0","false","107987206","378706","0.9882353","0.979411780834198"
"101929215","0.9166667","7060","0.984127","false","101929215","7060","0.9823529","0.9610488414764404"
"6241","0.8833333","332","0.984127","false","6241","332","0.9647059","0.9440553784370422"
"338382","0.8666667","103021296","1.0","false","338382","103021296","0.9617647","0.9428104758262634"
"6066","0.8666667","378706","1.0","false","6066","378706","0.9588235","0.9418300986289978"
"6241","0.8666667","9787","0.9677419","false","6241","9787","0.9705882","0.9349989295005798"
"6352","0.8833333","57823","0.9508197","false","6352","57823","0.9647059","0.9329529404640198"
"29128","0.8666667","7153","0.9677419","false","29128","7153","0.9588235","0.9310773015022278"
"27178","1.0","285643","NaN","false","27178","285643","1.0","NaN"
"3561","0.85","916","0.984127","false","3561","916","0.9588235","0.9309834837913513"
"9787","0.8333333","9212","0.9677419","false","9787","9212","0.9529412","0.9180054664611816"
"7681","1.0","107985436","0.0","false","7681","107985436","1.0","0.6666666865348816"
"166979","1.0","4544","NaN","false","166979","4544","1.0","NaN"
"646024","1.0","105376041","0.0","false","646024","105376041","1.0","0.6666666865348816"
