attr_name	Control1	Control2	Control3	Control4	Control5	Control6	Control7	Control8	Control9	Control10	Control11	Control12	Control13	Control15	Control16	Control17
64094	1263.74455341761	338.423140089105	15916.0345107969	3934.02301207702	93.3128591290008	121.044383059369	18150.109534611	3285.01470346703	4381.99043869807	4887.45094633493	22050.6620964233	27567.6088280095	445.356494714555	20100.3832237032	38471.9062806247	1748.27612608022
101927354	2.54616095382998	0.922133896700558	0	0.850967556149043	1.72801590979631	0	0	3.42070257216282	0	1.23016635951043	0	0	0	0.738957509786521	0.904476461281877	0
340273	11.0333641332633	0.922133896700558	1.06876406868096	4105.06749086298	0.864007954898155	0.852425232812456	4.55460716050464	9.12187352576752	0	0	5.05691138548867	16.5791710808941	0	14.0401926859439	5.42685876769126	0.93241393390945
10643	5.09232190765997	6.45493727690391	2.13752813736193	3.40387022459617	1.72801590979631	4.26212616406228	5.46552859260557	3.42070257216282	7.33299858256909	2.46033271902086	6.32113923186084	0	3.62078450987443	0.738957509786521	6.33133522897314	0.93241393390945
54443	38.1924143074497	219.467867414733	30.9941579917479	45.1012804758993	30.2402784214354	5.96697662968719	49.1897573334501	87.7980326855124	173.896823529496	18.4524953926564	42.9837467766537	23.684530115563	9.05196127468607	49.5101531556969	93.1610755120334	63.4041475058426
100506895	0	0	2.13752813736193	0	0	0	0	0	0	1.23016635951043	0	0	0	0.738957509786521	0.904476461281877	0
285987	0	0	0	0	0	0	0	0	0	1.23016635951043	0	0	0	0	0	0
1750	0	0	0	0	0.864007954898155	11.0815280265619	0	0	2.0951424521626	3.69049907853128	1.26422784637217	2.3684530115563	0	0	0	0
1749	0.848720317943328	0.922133896700558	0	0.850967556149043	0	11.0815280265619	0.910921432100928	6.84140514432564	4.1902849043252	55.3574861779693	20.2276455419547	10.6580385520033	3.62078450987443	45.0764080969778	17.1850527643557	4.66206966954725
7036	3.39488127177331	0	0	6.80774044919234	4.32003977449078	0.852425232812456	1.82184286420186	0	2.0951424521626	4.92066543804171	7.58536707823301	3.55267951733445	3.62078450987443	5.17270256850565	7.23581169025502	4.66206966954725
2845	210.482638849945	66.3936405624402	1.06876406868096	0	12.9601193234723	68.1940186249965	6.3764500247065	1066.11896832408	1151.28077746335	20.9128281116773	10.1138227709773	0	39.8286296086187	2.21687252935956	3.61790584512751	58.7420778362953
57016	0	0	1.06876406868096	0.850967556149043	0.864007954898155	0	0	2.28046838144188	1.0475712260813	2.46033271902086	0	0	1.81039225493721	0.738957509786521	1.80895292256375	1.8648278678189
105375610	1.69744063588666	27.6640169010168	4.27505627472385	0.850967556149043	2.59202386469447	2.55727569843737	4.55460716050464	2.28046838144188	8.38056980865039	8.611164516573	2.52845569274434	7.10535903466889	0	13.3012351761574	11.7581939966644	22.3779344138268
100652791	0	0	0	0	0	0	0.910921432100928	0	0	0	0	0	0	0.738957509786521	0.904476461281877	0
83648	1.69744063588666	0.922133896700558	1.06876406868096	1.70193511229809	2.59202386469447	6.81940186249965	0.910921432100928	0	2.0951424521626	0	0	0	1.81039225493721	2.95583003914609	0	4.66206966954725
63898	8.48720317943328	4.61066948350279	3.20629220604289	18.7212862352789	12.0961113685742	11.9339532593744	30.0604072593306	2.28046838144188	5.2378561304065	9.84133087608343	2.52845569274434	36.7110216791226	3.62078450987443	29.5583003914609	23.5163879933288	13.0537950747323
203190	52.6206597124863	183.504645443411	63.0570800521768	181.256089459746	8.64007954898155	76.7182709531211	9.10921432100928	43.3288992473957	43.9979914954146	184.524953926564	60.682936625864	9.47381204622519	153.883341669663	5.17270256850565	12.6626704579463	64.336561439752
27299	0	1.84426779340112	3.20629220604289	1.70193511229809	1.72801590979631	0.852425232812456	4.55460716050464	2.28046838144188	18.8562820694634	1.23016635951043	0	1.18422650577815	0	0	0	0
157313	5.09232190765997	28.5861507977173	2.13752813736193	7.65870800534138	9.50408750387971	2.55727569843737	8.19829288890836	19.383981242256	12.5708547129756	2.46033271902086	8.84959492460517	7.10535903466889	21.7247070592466	21.4297677838091	18.0895292256375	19.5806926120984
157570	7.63848286148995	39.651757558124	1.06876406868096	4.25483778074521	6.04805568428709	0.852425232812456	7.28737145680743	13.6828102886513	13.6184259390569	4.92066543804171	3.7926835391165	11.8422650577815	3.62078450987443	7.38957509786521	24.4208644546107	9.3241393390945
55872	23.7641689024132	81.1477829096491	1.06876406868096	8.50967556149043	16.4161511430649	0.852425232812456	28.2385643951288	38.767962484512	83.8056980865039	17.222329033146	24.0203290810712	26.0529831271193	12.6727457845605	20.6908102740226	46.1282995253757	45.688282761563
3620	144.282454050366	49.7952304218302	41.6817986785575	36.5916049144088	17.2801590979631	11.0815280265619	126.618079062029	100.340608783443	87.9959829908291	44.2859889423754	10.1138227709773	59.2113252889075	3.62078450987443	10.3454051370113	17.1850527643557	50.3503524311103
6422	14186.3601144227	3600.01073271898	204.133937118064	3260.05670760698	772.423111678951	657.219854498404	36916.0019573222	28728.2004352141	10374.0978518831	4098.91430988875	42748.6003972285	18490.51266122	3211.63586025862	7105.0764565974	33290.1606339408	2382.31760113864
85479	0.848720317943328	0	0	0.850967556149043	0	1.70485046562491	0.910921432100928	0	2.0951424521626	0	0	1.18422650577815	0	0	0	0
107986951	1.69744063588666	9.22133896700558	0	0.850967556149043	0	0	61.9426573828631	36.4874941030701	10.475712260813	0	35.3983796984207	95.9223469680301	0	50.98806817527	142.907280882537	6.52689753736615
105375894	1.69744063588666	0	97.2575302499676	1.70193511229809	0	0	0	0	6.2854273564878	0	1.26422784637217	0	3.62078450987443	0	0	0
9312	1.69744063588666	0	6.41258441208578	0	3.45603181959262	0	0	0	0	0	0	0	0	0.738957509786521	0	0
100192378	0	0	12.8251688241716	2.55290266844713	0	0.852425232812456	1.82184286420186	0	0	3.69049907853128	7.58536707823301	3.55267951733445	0	0.738957509786521	3.61790584512751	1.8648278678189
11075	23.7641689024132	0	1.06876406868096	3.40387022459617	0	0	99.2904360990012	2.28046838144188	14.6659971651382	25.833493549719	294.565088204715	343.425686675663	5.43117676481164	702.748591806982	81.402881515369	43.8234548937441
105375622	0.848720317943328	0	0	0	0	0	0	1.14023419072094	0	0	0	0	0	0	2.71342938384563	0
245972	0	0	0	2.55290266844713	0.864007954898155	0	0.910921432100928	0	0	1.23016635951043	0	0	0	0	0	0
