attr_name	Fibroid_25	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24
203213_at	9.65654031804835	11.3676683983261	9.4493206463075	10.2928146483699	10.9011338607054	6.68135512378842	11.5317570297698	7.87601363741771	9.62797044390729	11.3329607692639	9.25026158180067	11.3533836658295	11.965534701161	12.2078711959888	10.6918529578793	10.608461739161	9.24758957329351	10.8092660615989	6.32205282576023	8.8119600097851	10.2183876827336	10.585900473911	10.4365600733473	11.133297090197	11.6116679753315
203362_s_at	8.49631870243839	10.0193343664517	9.87511206664326	10.0192463810717	10.5124404077068	5.54585827853865	10.3026124249851	6.9888883965273	10.6317810902723	9.21366166887994	8.5628690929122	11.1216633280389	9.88248800603494	10.5526986400521	10.4631521229221	9.2677246065992	8.34301046680014	9.87711563397746	7.06959292955916	8.70830192861799	9.81053175378956	9.77930270822447	9.80391668060833	9.38610866435372	10.8162994455114
203554_x_at	9.08626826367649	11.8511605082587	10.3404584967289	11.5727597584386	11.0222847280282	8.24014622907196	12.1700218160154	8.06970797286398	10.5692479075509	12.2257353270386	9.23773380099314	11.0483656135705	10.5092286702142	11.5371227237525	11.5109970553366	10.4929994644017	9.3691928745323	11.5186257645124	7.69407810587406	8.89003396333806	10.6720496451988	10.8832081099008	10.1705083293135	11.4435988479452	11.3396700471386
203571_s_at	7.65118200935507	7.17977173196333	8.57565527255276	9.12524436077097	5.72787379072716	7.96040010856285	9.65524473157127	10.8642458459252	8.7404077968094	8.88794676929186	9.14136733112323	5.73077741001211	6.57311933197227	5.94645500755634	6.91442763472226	5.60083997240244	9.2437599385105	6.90582854908051	8.15739623182715	8.39069754021188	8.74132162976856	5.98513770473765	6.56815122862183	7.22411493536034	6.23253526376113
203755_at	9.44568097396119	10.5931243177228	10.3972732858367	10.940423701137	11.085980224014	6.70406727593289	11.3785699338957	7.28162545839965	10.1636679479206	12.0630063282461	10.2905697298207	11.5295183525652	12.555113313131	11.7653798735888	11.0188904042667	10.5763340075349	9.1518171390564	10.3001641210876	6.92073963776507	9.90620193298899	10.4818749085194	10.1516577305468	10.4594916196981	11.3888549528352	11.4734337398012
203764_at	7.09597735651802	7.37422096304987	9.07002726989032	8.7283151375204	9.02255422059087	4.61710219554528	9.93483929739442	5.15916484382695	8.6362965046519	9.54033087506456	6.81283578982807	9.49053026075486	7.22918304183373	8.96714648843715	9.10363789808168	7.59665583845057	5.14470722312297	9.20793885858714	4.21315596444332	6.31917415791676	8.43834074966261	7.23742969472969	8.39492740484663	8.61440176002056	8.27183739891107
203998_s_at	4.76797928560364	5.78060246190899	4.53336053987265	4.25967136707729	3.7513711475896	4.45152448002272	6.24984358306757	7.24150589545805	5.32998624639588	4.0912240082433	5.12780070469646	7.0238783492749	4.48196976664059	4.38429855771054	4.42945862607407	4.31359251191485	8.20099981997235	6.87273015181749	4.2587135174751	5.45143532840324	5.13858503520847	8.36230450190427	4.28344825286248	4.70223926580211	5.9375764409572
204026_s_at	9.41348526638481	10.450712212902	9.99066078093389	10.3662232149528	10.4705013182602	7.78936950931777	11.7396311897886	8.0577826080795	10.0269339899316	11.2592682060204	9.14924406153166	10.7420443219214	11.8131749921745	11.5825037983978	10.757777389377	10.4996424536443	9.17783591569636	10.6623865737772	6.45310148943153	9.04888391443443	10.836425573859	11.1584387998507	10.8808045363005	10.4258855279077	11.7857553299203
204170_s_at	9.35298097486571	12.2907577477441	10.1983848316474	11.6591098820529	11.6028487474318	7.54949809339187	12.3812473672114	8.20663746151635	10.9689826025322	11.9955271335415	10.43635591154	11.2933279146714	11.5759880799658	11.0280312423394	11.2986840533045	10.6699972982777	10.8809105984937	11.0522038972322	9.9445044358268	10.1154294187428	11.5027471776561	11.7293752183869	11.06823126819	11.1465858969056	11.3630814874087
204444_at	7.87494904940368	6.54477198999622	8.48406190014418	8.62123872100662	9.11459511007534	4.68937278897895	9.77573128372925	5.79879981827548	8.07738565163511	9.62761731980469	7.04036391416808	10.0400678809206	9.61532168094147	9.84558301945873	9.41991291691355	9.13436823143848	7.43381564858994	9.31226025049573	4.75805887582386	7.13507834957947	8.26324527783846	9.03854425384438	8.46595416973479	8.31974029864558	10.172016226378
204641_at	6.85650435449249	8.53745123862088	8.61517745418907	8.17895735946933	9.92237596647164	4.9501837542348	9.78321638906796	5.36018916919782	8.83754529586402	10.0380151198495	7.44606452257542	10.9325037912205	9.63453225459504	8.34735521751836	9.15363231658015	9.60911694615745	6.28423907568352	9.1491821041162	4.85238499006531	6.90088436405567	8.54295494286086	9.21039154533358	7.90643151564749	9.33660753516946	9.74733564803398
204719_at	7.92507024250882	4.66649430361486	6.81509062544026	4.96967965132259	8.74383097055319	6.94052347734887	5.15719701245669	8.17049659188542	4.48620203791888	4.98495466123779	5.98247351132479	7.62145395515577	5.20618451539698	4.84912220481224	5.52447998044738	10.6722268012043	8.99145000019504	6.64002279415302	7.07240847482829	5.35329223909275	8.61209947699386	4.97383581145073	4.77896921306586	4.59837349334051	5.74562491989197
204822_at	7.30691861319743	7.49590215503102	8.59149451639944	9.26951385384224	9.3925972082376	5.02116634930464	9.92721415337164	5.10958315931311	9.18886899559118	10.5943572083061	6.46740765828711	10.1384829719278	9.40533223584081	9.46704035901506	9.04464274705498	9.31728466056157	6.03655756931731	8.06410366342686	4.49687921833961	6.05883996863262	8.26852008558621	8.79698123820041	8.30638632803984	8.98751324397407	8.59528385018229
204825_at	8.2667527333462	10.4415765789776	9.99439491752872	9.27498646234776	9.97905572660915	7.03328189321657	11.226400225083	6.93884320606738	10.0489384674012	10.4939555360393	7.65906411158569	10.141274961476	10.4523530908376	10.7312382149138	10.7528276177759	10.1156595627538	8.13341796264158	10.8055033841311	5.97915263817896	8.03878640127845	10.2299357351724	9.59820919191705	8.94933306159513	10.5290422642793	11.8665888882468
205034_at	7.05514215892924	10.1770425267722	8.72389805549778	9.44973138602247	7.16673636307842	5.06871767755854	9.59283577033448	5.14968980290674	7.69146215028071	10.9488018077478	5.37180849256027	8.7686552395407	9.72591539795589	10.074615074519	10.0156763299053	7.90330734208223	7.11238082381292	7.67291535279178	4.37424371389931	5.60720867785927	9.12982581912845	7.64819128621934	6.91613897500011	10.1517821209348	9.62280805730594
205392_s_at	8.86391707564407	6.99562251866772	9.12463148803363	6.91285389374806	7.55253863499678	9.47716903997057	6.73973720950619	12.0831374087014	8.34876396808502	9.36396114114852	10.8669962235185	6.63493828425805	8.4557780252572	7.19589698309746	7.29365488939952	9.01119036200126	10.3083740244674	7.72115930548679	10.1586671745261	10.6451844762841	9.05982034035954	7.57633017456025	7.13489709460653	8.84497464786008	7.67674113633686
206067_s_at	10.8756660556457	4.10744276764704	5.64636871530081	6.9079312819826	4.20558546517081	10.5059811473083	4.14447825721575	11.1229802729149	8.9567931301604	3.99871022070894	11.0175732665316	4.05439510376115	10.5160541133383	7.99001229797135	4.21790304766855	6.14499548983717	11.4551557209568	6.84837074724937	11.7183637195001	10.9980300538191	10.1272174639162	8.83754529586403	5.03513989556196	6.99940349913809	9.6840446324837
206102_at	8.43214916246059	8.6478769450577	9.06004361410793	9.49477170667194	10.1429681365706	6.01499085253618	10.844749753557	6.50302382773371	8.963648558716	10.4595312855736	8.12638931785951	10.8776562089728	10.1822718980465	9.40831891903476	9.07977693065147	10.2479828551939	7.44108777011972	8.82393128556384	6.90042627709955	7.8781244988431	9.69987835701155	9.08632073820782	9.19431095440702	10.0064543977986	10.6110598384633
207165_at	8.46463023190102	10.4130429442059	8.83929465165489	9.8787552286969	9.50615703292822	6.0327355293535	10.0035712960734	6.59241459708335	9.30904582256263	10.9962525624696	7.35024971409201	9.43154609285541	8.78115200926378	9.82676647773843	9.88204111281937	8.71631253428819	7.70641656758666	9.74963696647622	5.449683400296	6.90952686941213	9.37651405720218	10.3304000039633	9.13132145389869	8.60665187209785	10.53329164022
207828_s_at	7.7875140335288	9.7028136970713	9.98126582315858	9.16043197923908	10.5246409524683	6.55204045425949	10.8690473835471	6.79853848960427	9.65174760482097	9.74150361496583	8.44954242201996	11.1523422988448	9.96288059061868	10.7884407474241	10.4336272574918	10.1984226809791	7.96851242225531	9.89589940345985	6.42528685531819	8.12302779427294	8.82598830931773	9.56485624912688	9.12574251121243	10.4579020485726	10.8027592509761
208335_s_at	9.52043733032801	6.59870491207126	9.46555309206099	7.08157665537288	6.55283532050684	7.80205072502163	6.66685071209251	11.8667080694116	8.71946003050261	7.44156850370506	10.1585573268293	5.84210735072937	8.43661308738128	7.21956060580258	6.83730353680517	6.6375871246465	10.4415869576515	8.02369477067939	9.88702024838875	9.75029335716721	9.63343235691283	6.67525710611568	6.80217563250914	8.87222840329046	8.1575014389811
209172_s_at	6.75566162373942	7.61660214971691	8.15896057434266	8.09634762036097	9.17520128977462	4.89912812649785	8.70049941991958	5.48157237224976	7.63181124292418	9.20344213482588	6.46971688528057	10.508887693647	9.6295259257421	8.86356327188365	8.51746275713996	8.95913111769084	6.86867983201509	8.01327395723786	4.76132712286673	6.65305898259398	7.0775165310224	8.20292515810025	7.5456953792016	9.31330693348673	9.2706349874141
209469_at	5.30360322346884	4.41844607943223	4.83647376511404	4.69613920639767	4.52679308372289	5.20297377733826	4.76788010605793	8.33718010441155	4.62816316054747	4.72817045176553	6.28635965827675	5.60160424269963	4.73046086554891	4.70407274191802	5.28892547437968	4.6438253608166	8.78267867584669	4.53896864275193	5.19581187388672	6.19857379836638	5.91143992057942	5.70949692349251	4.64433009542403	5.55909532058502	5.3078528641306
