attr_name	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25
201842_s_at	8.33168814513124	7.97673122395809	10.2899853643442	8.83054563701078	10.3107884224883	7.81908623180418	10.8186118030501	7.771494673818	8.65096589743012	10.5906839686856	6.85289890179361	7.99831274781431	7.79670083857373	9.73805868252706	8.17380338745695	9.23704752090074	9.90705764307287	8.09312986009766	10.5214482426839	11.9837997978396	6.49359682886169	7.64638691548561	9.01361171970889	9.63325805859632	7.03898530911375
201843_s_at	5.94297692584129	5.45571095117394	8.52388100011461	7.09299413475228	8.3448684670968	5.0242271572019	9.4619868778235	5.67962151050689	7.56676994505892	8.31668655123868	4.70062133756925	6.2024703781959	5.76125819893328	7.72409379992852	6.27084789672751	7.22943600476312	8.02968875526813	5.72587638632235	8.23394085796008	9.6797625322226	4.75918407052563	5.29587452780016	7.36422817962003	7.50964616219124	4.67344842442442
201890_at	9.68296360562935	10.1962677338574	9.84410471330138	10.9675533062874	6.3339094106841	10.6427930947095	7.36265374277684	10.7206078550098	10.3354171729729	8.43705930716791	11.5355183110697	9.44140281989274	10.0554486624314	11.0589717175453	8.7336861414983	8.86400703398338	10.9737920767949	4.68496202462167	8.36941561441139	10.4182867087692	9.31377554266792	10.1551472538929	9.21315479284844	11.5154955256725	10.304088792989
201896_s_at	8.34897628403043	9.18435311472178	9.13281781840306	9.68247084181342	7.80621147598712	10.1806162500824	6.59115067771185	7.97286576613347	8.78436274661882	7.39386054462694	9.62109970074643	9.537143100171	10.3523353789794	9.03706593810998	9.32618568421492	7.53786999196467	8.28274178406815	7.7639758309576	7.15464733640678	7.99428836576943	9.7046791660192	9.59430656503298	9.16691382711096	10.4773543062918	8.05789093926471
202094_at	7.5348768854155	7.77901328331706	7.23420429305165	7.94320484301405	5.79844322424751	9.83423186586968	5.25138580149054	7.73034167749964	8.15625463082262	6.45420584223335	8.92659778110434	7.4655480289912	8.0584803758031	7.7565730108836	7.04393433678921	6.5882427318697	7.73609653140938	5.4459260035672	6.58501354925643	7.39651791412255	8.75681352836046	7.51530446632029	7.10780376135108	8.96002513010997	7.51659939657286
202095_s_at	9.6457101213719	9.70251111136408	9.2054109427169	9.42139459991933	6.16311519762187	10.6615512614172	6.54432175272712	9.65816543125851	10.0241726705694	7.79010820365567	10.313744612213	9.6269584779323	9.61009178835026	9.39187729200264	8.81314976269794	7.58036181011843	9.94358328196305	5.86683570616932	7.42613492815943	9.60363153485099	9.87026962739079	9.35137703785913	9.03558587094193	10.7813907815443	9.5617696088813
202107_s_at	10.9759058246297	10.42400064824	10.7633922938354	10.3313183098719	8.56467626557427	12.0733413792099	7.96656583311988	9.88334787852444	10.5169070144092	9.61902706306406	10.6641251398217	11.2704545046595	11.7264542578067	11.2485422776829	10.3170121733383	9.85868386807421	9.87612211437856	9.62814394566731	9.48444521228373	10.652507763707	10.9446372862693	9.8731621780415	10.6773852101018	12.0034185788859	10.1827740188824
202222_s_at	6.79068790450853	8.58809861016309	11.2475686946742	7.27263126780492	11.8621612607699	9.70191900864699	13.3548662141377	11.058414280269	12.9299671200218	12.246144631254	6.66884872870084	11.5179211833228	10.276189643534	12.1623890572583	9.01117168360859	13.1128351379748	8.67899668831102	12.9306827756731	11.7475056331572	12.0783334699337	12.8036877702257	8.18574570171296	9.74952610034864	12.6184183133053	10.4766920422977
202242_at	5.63341284406968	8.71955573531489	8.04602115194375	6.62986676009711	8.42141823763552	6.69196271723393	10.4983305552924	8.79925684717471	7.01256962735566	10.2390344139185	7.63344921283257	7.67497845759888	7.62958129001953	5.92685531650817	6.42851000287259	10.2142927549844	8.98467470079139	9.90057934245704	9.77868500802615	8.86178649863528	7.02506853439072	8.13737575075168	7.40861672157832	7.29238931075959	8.39137604279
202338_at	8.14995380835916	8.54270741163296	8.36288319973416	8.37461354657622	6.97940423555254	8.43340905903968	6.88305306308707	8.41927157826181	8.74939975014318	8.0207149823974	9.29049486352864	8.6398308874095	8.57673668554048	8.61107251680137	8.59836699619073	8.03266465501499	9.38822459596057	6.45576794052063	7.86414146607353	7.94742485809929	9.4361886724499	8.24738702551156	7.85462675519809	9.57785752147104	8.16949262820354
202503_s_at	11.7125345150393	11.3950109664656	11.7380462114201	11.7823488588293	8.14356969178047	11.5849694885852	8.54851509329095	10.6833197357286	11.5112799535544	10.2515113212122	12.6752000633448	11.6715081740193	12.2364072217819	12.1950086328354	11.9079571663783	10.1992988727284	11.0850549608003	6.94156615271706	9.78090673144805	11.9626875231259	10.2647739127824	11.007636626926	11.9686187103116	11.8087986346814	10.3670866981844
202580_x_at	7.73807531964444	8.62952538599027	9.7641570498706	9.9589996090922	6.56522265895311	10.049734508836	6.37893421976008	8.87989743511234	8.91130495458154	7.61893490660308	10.1966996684205	9.61511291199429	8.60143856559962	9.61080836230988	8.42991825336708	7.82331612988725	10.2278624219019	6.11766847314772	7.46329333225582	9.24627881783244	9.82405529600118	9.20512233283761	9.0213052197973	9.29079886275208	8.69888272661068
202589_at	11.6669913476032	11.3232864868465	10.9295499783144	10.9808309881836	9.73433296788814	12.0668403751648	8.77599575735114	11.1079522827677	11.0975607092272	10.6224738897363	12.5482121161509	11.8364920002868	11.3081525149154	12.4017141801058	11.227074388427	10.1224974997272	11.4045206102775	7.73193513345853	10.2684881879468	11.994916710914	11.1275203935496	11.9397125827405	11.7170019596519	12.3671245203579	10.77131634473
202687_s_at	10.1868193787527	7.10749910782563	6.13328325619094	7.96492208391697	8.88132489413305	5.18954265563281	9.18032025472684	9.03419537464444	6.86519065590156	9.10790778687052	5.11820590162561	7.91715005587316	8.7984049268024	5.99128766397508	7.20573913035202	7.45370956716075	7.63987279571239	6.4844156206201	9.17239078698269	9.36474355827339	6.43201428129321	7.43450061339729	8.8159306638198	8.14308189545597	9.22181437833764
202688_at	10.5246717724715	7.78942471833339	6.37487335472002	8.88246774668971	9.18238048205789	5.39056005811187	10.0232887700894	10.1125165085758	6.74348724818412	9.9873777558607	5.85017632789595	7.56033775128443	9.70992484711173	6.72305413675566	7.8704822451059	7.69907223911441	8.92626367533727	6.96319891863772	9.84527957197054	9.84813460951859	6.10292891186054	8.08946704847729	8.83498619184638	8.37959021598407	8.88756790429843
202705_at	9.41335521031117	9.43870126073181	10.0718011498735	10.4914688898311	6.74996954277307	10.683249085742	6.56785804740244	9.2946328586172	9.01575830078032	8.00484004320588	9.52637508700624	9.5154655264286	9.96770265060875	9.92550144435108	8.71485339261618	7.26498058064197	9.84348388678768	5.9841110141718	7.93774639756543	9.52149115395587	8.67227585827224	8.85175144753109	9.39128679751702	10.4248418857228	8.71822223405381
202746_at	8.47480189666001	10.5461243444858	8.2231285116421	8.08827633851996	8.24445574591566	6.49970673348804	11.0309232652162	8.87467438401279	6.83894294595009	11.4590456995281	13.3911457320128	9.54829952880044	6.92056913167881	7.91435903693957	7.53199778526946	10.5872484065229	8.14087976926903	9.36908880332177	11.1072836709178	9.31292391488167	9.08671616163877	7.85590818842162	8.8322984516771	7.20637567016465	8.84231990433673
202747_s_at	8.68829070953962	10.4448154470843	8.33557842912832	8.21153731255736	8.31034476515313	7.51881026354706	10.519507094208	8.47126000743655	7.46390434850153	11.5685229416426	13.4493582521254	9.22690159484178	7.38270190882065	8.22857087552332	7.99798665677083	10.2258100872694	8.17975956915253	9.78229750711225	10.9746536092833	8.97684850156111	9.24186784886078	7.91529883429654	8.84396003046067	7.43470232789654	8.68501639254661
202779_s_at	11.2700113385702	10.5287339103735	11.6698639151043	10.9065692961022	8.75380468323979	11.8782826179685	8.26473814021732	9.85834047459694	10.7719054745993	9.96213948003653	10.5010735284162	10.93157151132	10.8921609881388	11.3995665681588	9.98560220043682	9.4314913597286	11.218115852575	8.29496880374342	9.3389909650969	11.1497035689077	10.8857662466653	9.89761399463087	9.79032642597572	11.568987356311	10.1227542634249
202870_s_at	9.21798542196084	10.3311358212939	10.6252283580385	9.65378194611264	6.31384468307517	12.0414520615954	6.28780793809737	9.85802390372499	11.3585761628053	8.24263076024634	10.567130521439	9.95753038430648	10.3238314547093	10.1755961088034	8.37317907177332	6.91403998822014	10.0737298874054	6.32641448674395	8.05494217397676	8.90185501189132	9.96273637082771	9.5283534580859	9.13259244051997	10.3470512492767	9.62576144324428
202952_s_at	6.81699394152939	10.6270366142381	7.82947628509257	10.257868635532	6.64753494374562	5.32883406683872	8.46973893218671	9.90000541432894	9.76930576354721	6.69309748088087	8.61249200561402	9.14677211248981	8.31808729588772	9.64704154000709	6.38601935033049	6.02399034565542	8.82572393533172	5.22136930754215	7.61592876583397	10.4960754413399	8.18122981730247	11.2210579013484	8.54129734918439	8.74782264115171	10.4602281523555
202954_at	10.8063060698097	10.9488624711796	11.7673150200483	11.6787021442357	7.75874333821688	12.6939963113895	7.80540374156099	10.434620325757	10.95683269784	9.1908042457121	11.7250901535364	10.4832013267968	11.0874392793273	10.8392088269077	10.7184386894596	9.05409429005343	9.48955325916687	7.81852373473083	8.91400288752691	9.91495622170727	11.1365608637083	10.4305862968592	11.0108812979455	11.4781582814925	10.2601795405067
202965_s_at	11.5496696102769	6.71387611894091	11.0152339974392	5.01530884936728	7.36432688626388	11.1148632245725	6.90161060066528	9.78142931927034	11.7318155210164	12.2506834440286	9.14454432082922	12.429124318435	12.9561042286744	11.3820690118953	5.87943834764754	11.4894127045476	5.22850275627442	12.0002486294159	11.2740687583515	8.31977033891241	10.0202245431617	5.17752549789035	8.95993952258132	11.4012073734008	9.86088749239541
202966_at	10.753922772971	6.10044288334083	9.87944878201098	6.09642047709381	6.68878979295224	9.90059934634892	6.4519246024062	8.25387772788645	10.5784428211708	11.5199806843891	8.21585934689951	11.3012242016204	12.4374418526794	10.46630653412	6.17242539568753	10.4531862484714	6.13258776032823	11.0807314380958	10.3095822906837	7.15208026906814	8.97901573140592	6.09924193093357	7.87087620552638	10.664824856012	8.44646811037539
202992_at	10.2741936497156	10.0188697998327	7.08543712041553	8.32241422735026	7.32924729961261	5.29339040560257	12.2025838643197	7.85494174425321	6.62563429598676	8.5927121177766	5.34041766402361	10.2368451683869	6.10515417928975	7.83424405750079	8.08587948131331	10.2270299055452	9.90727486548215	10.7258979282826	7.79667888214061	10.477076102657	5.75304935894167	6.17980083188844	7.86517793638227	5.35479302661345	7.84741517626617
203213_at	11.3676683983261	9.4493206463075	10.2928146483699	10.9011338607054	6.68135512378842	11.5317570297698	7.87601363741771	9.62797044390729	11.3329607692639	9.25026158180067	11.3533836658295	11.965534701161	12.2078711959888	10.6918529578793	10.608461739161	9.24758957329351	10.8092660615989	6.32205282576023	8.8119600097851	10.2183876827336	10.585900473911	10.4365600733473	11.133297090197	11.6116679753315	8.59331817606492
203214_x_at	9.75014409910571	8.48966839330778	8.45656404151209	8.84766313044659	5.78352398406337	10.2327516268234	6.08144476179182	7.90116136726018	8.65607315936205	7.52356143490696	8.55739907277276	8.72455804290069	10.0197241359908	8.42058193954654	8.72900901002252	6.91880496798347	9.18829551527531	5.92678841869503	7.75232909692037	8.80758421451094	8.2246094402727	9.08666592973553	8.22233618756516	9.42273972321369	7.60113185850832
203276_at	7.4738919873557	8.60340355774377	8.69591784461336	8.36988026573759	6.00288863859742	9.31828982564751	6.64923471930876	9.42973108454756	10.3978949740869	7.91956147972143	10.5065017009434	8.73749356870303	9.91806687399103	9.72904832165957	9.79167289903902	7.01972772173499	9.4698537953052	5.69253975861271	7.06705102048852	9.24608604983294	8.79584611245331	9.69375706920025	9.99879655250168	10.2309907472702	8.13722307643947
203358_s_at	8.90859548797897	6.99692713200036	8.37927994109225	8.05623764972434	5.40121155511561	8.98932960491436	5.52971412501716	8.06639120127772	8.58141956173401	6.17551193053799	9.06161282463952	9.23203524826312	8.10676227059124	8.89535283133189	8.62603281444483	6.78577437666765	8.32242909468925	5.45561454614095	6.51619152375646	7.5418786937422	8.19207953402376	8.000398897011	8.51108788651708	9.21076052022623	7.48436992170668
203362_s_at	10.0193343664517	9.87511206664326	10.0192463810717	10.5124404077068	5.54585827853865	10.3026124249851	6.9888883965273	10.6317810902723	9.21366166887994	8.5628690929122	11.1216633280389	9.88248800603494	10.5526986400521	10.4631521229221	9.2677246065992	8.34301046680014	9.87711563397746	7.06959292955916	8.70830192861799	9.81053175378956	9.77930270822447	9.80391668060833	9.38610866435372	10.8162994455114	9.93479566559972
203418_at	7.88222461920005	6.74824013049046	7.47257296204328	7.58700037566657	4.8992025525307	8.5240050295959	4.99605841584158	7.40304978633707	6.50842707667388	5.69777226445224	6.97933528492852	7.25694455936728	7.48651498996761	7.66450388003611	6.26865351743947	5.52772625083333	7.73953974983527	4.77793431249374	5.77926623600352	7.21679646387317	6.44343568295289	7.34633072145257	7.00212327581171	7.82190958836755	6.73219767557669
203423_at	6.96871662974896	7.2470592152628	10.5628053845992	11.5697284015298	9.35010525585761	8.55279776221348	10.5415542629746	8.12494948017369	6.15655466977549	9.91171932507458	6.98352747517778	9.15190361671635	6.90810761390754	6.6568711346598	8.60416508049361	10.2112975189085	9.59370856997928	7.260069732934	10.3892279309776	11.8232336603479	6.78003148851858	7.40697301143141	8.54668459745807	9.69632739223674	7.86897181962718
203554_x_at	11.8511605082587	10.3404584967289	11.5727597584386	11.0222847280282	8.24014622907196	12.1700218160154	8.06970797286398	10.5692479075509	12.2257353270386	9.23773380099314	11.0483656135705	10.5092286702142	11.5371227237525	11.5109970553366	10.4929994644017	9.3691928745323	11.5186257645124	7.69407810587406	8.89003396333806	10.6720496451988	10.8832081099008	10.1705083293135	11.4435988479452	11.3396700471386	10.1777495690225
203560_at	10.5326530917844	11.0325651545128	9.76253945993844	11.1046186253514	7.60689832729662	10.3914316217281	7.59917901951255	9.93954936591535	10.7784995476015	8.63113380922381	11.2353475870754	9.52526897161263	10.1867164865181	9.64802081598627	9.08030765566728	8.07887396991528	9.60904848597004	7.88848125157253	8.51734094147104	10.700590002448	10.2250901577623	10.6825343488636	8.73096477139936	9.87236611542406	9.37283342693221
203571_s_at	7.17977173196333	8.57565527255276	9.12524436077097	5.72787379072716	7.96040010856285	9.65524473157127	10.8642458459252	8.7404077968094	8.88794676929186	9.14136733112323	5.73077741001211	6.57311933197227	5.94645500755634	6.91442763472226	5.60083997240244	9.2437599385105	6.90582854908051	8.15739623182715	8.39069754021188	8.74132162976856	5.98513770473765	6.56815122862183	7.22411493536034	6.23253526376113	7.5446794056025
203755_at	10.5931243177228	10.3972732858367	10.940423701137	11.085980224014	6.70406727593289	11.3785699338957	7.28162545839965	10.1636679479206	12.0630063282461	10.2905697298207	11.5295183525652	12.555113313131	11.7653798735888	11.0188904042667	10.5763340075349	9.1518171390564	10.3001641210876	6.92073963776507	9.90620193298899	10.4818749085194	10.1516577305468	10.4594916196981	11.3888549528352	11.4734337398012	9.42026486247365
203764_at	7.37422096304987	9.07002726989032	8.7283151375204	9.02255422059087	4.61710219554528	9.93483929739442	5.15916484382695	8.6362965046519	9.54033087506456	6.81283578982807	9.49053026075486	7.22918304183373	8.96714648843715	9.10363789808168	7.59665583845057	5.14470722312297	9.20793885858714	4.21315596444332	6.31917415791676	8.43834074966261	7.23742969472969	8.39492740484663	8.61440176002056	8.27183739891107	7.77976128806697
203887_s_at	7.40327834790343	9.35486959240573	8.23802170619119	10.3380946004987	8.65350146897622	7.46100635401285	9.67869691031714	8.84641991330302	7.32659180054462	7.08974329118587	6.96749340975502	8.11888959545435	6.60976631486928	8.13409855382963	8.53016815336454	7.91493215782096	9.52001846041805	9.1028482994279	7.16035113437046	9.03494056085902	6.3199396227307	7.88061965263139	7.54195477471917	6.821388123105	8.71238989404932
203895_at	4.73644752782756	6.98577626422078	6.84059493657088	5.49802194372579	5.98998461022121	9.62737691180701	8.82718686094583	6.55656168638435	8.34125635649537	7.02676108285866	5.85802707444886	5.44126600729117	5.72875075872677	7.79291582606306	7.62940309750525	6.32877134803317	7.63638294592939	7.28067660541058	6.5678253226656	8.86275229245914	5.08077079248912	8.36515573439369	6.26429645672691	4.71631046094819	5.09166923845694
203896_s_at	4.58313170896428	6.27690806143025	5.98284287246588	5.06132077011753	5.06142750259836	8.78050147266255	7.3964460540519	5.81523823781625	6.98336164055015	5.85150032320076	4.83182509625025	5.17530845576075	4.96815928327932	7.00829282747015	6.09473123149823	5.91429323594989	6.15389299212175	6.94152042830355	6.03205153980649	8.21457876783571	4.83460949672161	7.84061962976875	6.09162308745703	4.68697313839526	5.14017468045277
203913_s_at	8.15793905877471	5.03855621555061	4.44355199362545	3.89888915776338	4.55466319527157	3.93648787065889	7.88635687385401	7.92260271742418	4.15656152045965	8.51394660091067	4.09608877654176	5.99948938178361	7.70564907905731	4.1081085681397	4.49558767247318	7.62348208183912	4.19463905683754	6.69536951307791	8.48354206378153	6.5527987767501	8.78175567100462	5.27361075082385	4.9877047808868	8.60483910616003	8.0135334109916
203914_x_at	8.99825109609434	6.17310988881674	6.44736313709472	4.73762515042097	7.31468010183291	5.35107525357534	9.77113553580895	10.3680150153088	5.54258098135987	10.2472774574343	6.03567460258774	7.52008626797067	8.89927604229336	5.96877515739255	6.59814225853367	9.17013919097393	5.33514200590852	8.07444031674383	10.0653982780821	8.0842382302132	10.427567318706	7.1357583169328	7.0809470237069	10.2482936332948	9.89303957987839
203934_at	6.07835233776834	8.04684648728214	7.57837226617042	8.16719832340544	9.30610654901865	7.50300608495302	9.8274995009742	7.83716091973056	7.97178858609609	8.58986787797225	9.00379114224808	8.06017806258719	7.38033519118827	8.09040778773182	8.90405288256349	7.69777303222467	6.38388080749941	7.75170767200072	8.32684333971184	8.77699222835371	5.93232758340154	7.27935009405592	7.03592571347643	7.47665141164458	7.50636076075804
203936_s_at	7.15039142472496	7.36117569964674	8.01557757595928	8.34144376137297	9.12568532444283	9.34607157182101	8.61901929506931	14.6302566328744	7.21516593889334	6.41147519038019	10.289988650542	7.65239632931257	7.42270437477894	9.49931754171991	11.5114132193368	9.13065314168478	9.09474740065899	6.70211825264788	6.24766281269386	7.57887955801835	8.87313210879589	14.568544744103	8.36048603736331	10.3053404577779	14.7519703656031
203939_at	6.5703135165292	8.8185961308997	8.57197617414239	6.45912514792274	10.9785582641256	6.42539309393663	10.0103799211834	8.08067440021742	8.34326112298222	9.54531715659692	6.15408813477218	5.69221326843207	4.97372232018155	8.26982732244533	6.06559240312934	7.82130279461129	9.73252321968597	7.29663180996654	9.73245074574184	9.98348962082181	7.27019950384424	5.43245125315905	5.60403495244791	8.27407552667503	8.13755157862219
203967_at	7.68781049122332	7.90974068122667	6.0041274818978	6.85478949323899	4.9706477813957	8.11048796622456	4.76419673514588	6.2103915246306	7.25395829631515	5.94831330450173	6.98872218052105	6.59515620359465	7.83966646625922	7.07880839538243	7.00610075371657	6.12805651168126	8.00181760982729	4.74093358720609	5.67716198479667	7.74487876221194	6.80883559535933	6.09868339386975	6.07530575162351	8.39683632377576	5.80062875882804
203998_s_at	5.78060246190899	4.53336053987265	4.25967136707729	3.7513711475896	4.45152448002272	6.24984358306757	7.24150589545805	5.32998624639588	4.0912240082433	5.12780070469646	7.0238783492749	4.48196976664059	4.38429855771054	4.42945862607407	4.31359251191485	8.20099981997235	6.87273015181749	4.2587135174751	5.45143532840324	5.13858503520847	8.36230450190427	4.28344825286248	4.70223926580211	5.9375764409572	5.78608525475127
203999_at	8.67139505899986	6.49397577762409	5.86267348125601	4.91060190129792	6.78279701464372	8.8659639454924	9.44726214175012	8.24307898248503	5.30525098564712	7.75603398347375	9.51968094240562	6.45386824617843	6.6770263652667	5.37900683421961	7.01370267145927	10.0118046366076	9.09799703844334	6.67327799239308	7.56383049233458	7.39335323876986	10.5864882645128	5.52332415463774	7.14194966671413	7.70201325478464	8.07359450479994
204026_s_at	10.450712212902	9.99066078093389	10.3662232149528	10.4705013182602	7.78936950931777	11.7396311897886	8.0577826080795	10.0269339899316	11.2592682060204	9.14924406153166	10.7420443219214	11.8131749921745	11.5825037983978	10.757777389377	10.4996424536443	9.17783591569636	10.6623865737772	6.45310148943153	9.04888391443443	10.836425573859	11.1584387998507	10.8808045363005	10.4258855279077	11.7857553299203	9.37807338547917
204033_at	9.61479915833826	8.75125813014106	9.82541407952077	9.949119746125	7.3860723474966	9.27463058538653	6.9497667381885	10.3096474811476	10.2938104665512	8.11931130787217	10.8775761215067	9.55024423911042	9.13127718344858	9.2830903405958	9.76230499903703	8.57848525517019	10.2248426221008	7.7618085500313	7.9600384734089	8.99906733597094	9.91516892624661	9.57522329836074	8.48176923200298	10.0927900563982	9.96320568622531
204035_at	8.05348761585232	5.44389714240687	6.0172389215984	7.93931108143561	10.4456233995651	6.7382550402668	7.31177823677621	4.9563576471598	8.45921068675428	6.4823202339036	7.66779470064457	9.79503296856245	10.9872988138759	7.0582802405597	6.88119889076618	12.4818742222764	5.55574153906523	12.0975872662698	5.92207200619475	5.183832487659	11.5987323319322	6.2873728146815	8.77985182813857	10.0363239136406	5.18787861186869
204041_at	6.30189575785498	7.39248484093416	10.7908581106219	6.16048782294557	8.51879115568807	10.8025880893972	11.4223711275358	8.56419506958966	9.4506635363481	10.8537311497035	5.99438467828799	9.20804871265022	6.97937095676791	10.1844963966497	8.25925166743244	11.6025779221191	7.69537651618829	11.3773294096168	10.8739130005366	10.2914772635349	11.3370264639648	7.06841491026821	9.74709124248755	10.9495456869958	8.76344960326214
204092_s_at	8.21849230380632	8.17476326344715	9.84557798008125	9.08191080157689	5.7808742904951	9.1564809056941	5.95209264519553	8.56470684007154	8.68392170065846	6.59816358194005	9.46874429241803	8.62965310778432	8.72237219641618	8.90620057674306	8.39185154922818	6.99125769369012	8.48760753488996	5.798027450529	6.76385913842209	7.80019793534302	8.15449539556011	7.95474331793345	9.08340816613353	8.89383641784427	8.12874005451551
204134_at	5.77614882778104	8.31902751251249	7.77231921484421	7.75149820844313	8.72064169397986	7.16946084764509	9.33788950014589	7.61261588739183	7.99952072150975	8.50937237261952	6.15008079450597	7.58720866102458	7.26145518170837	8.67552632070671	7.71517271779394	7.62842811066671	8.00041991618785	8.47544766571625	8.12317424352353	7.92738724379502	7.06775399909859	6.55405923646306	7.30151279997161	7.46817057856262	7.57124317224563
204146_at	8.45405193861487	6.86194344182577	9.01196550340121	9.20531861061749	5.8861105236435	9.08250727629841	6.33784947994401	8.66811761167427	9.59752461368747	6.83948035841763	10.8672211299082	9.86282111498738	8.448098037674	9.650890365425	9.06068859147595	7.65135976620339	8.22646010423642	5.94229085382253	6.80316274231271	9.03917184696402	9.23485310271013	8.82386159923023	8.92529375505767	8.84206629089981	7.87796762437104
204170_s_at	12.2907577477441	10.1983848316474	11.6591098820529	11.6028487474318	7.54949809339187	12.3812473672114	8.20663746151635	10.9689826025322	11.9955271335415	10.43635591154	11.2933279146714	11.5759880799658	11.0280312423394	11.2986840533045	10.6699972982777	10.8809105984937	11.0522038972322	9.9445044358268	10.1154294187428	11.5027471776561	11.7293752183869	11.06823126819	11.1465858969056	11.3630814874087	9.76791057509877
