interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
GBP5,0.6666667,CD8B,0.984127,False,GBP5,CD8B,0.85294116,0.834578275680542
COL11A2,0.6666667,COL8A1,0.984127,False,COL11A2,COL8A1,0.85294116,0.834578275680542
PCLAF,0.68333334,RRM2,0.9677419,False,PCLAF,RRM2,0.85,0.8336917757987976
IL2RB,0.68333334,CD3E,0.9677419,False,IL2RB,CD3E,0.85,0.8336917757987976
NCAPH,0.7,CEP55,0.93333334,False,NCAPH,CEP55,0.86764705,0.8336601257324219
PYHIN1,0.7,CD3E,0.9265807,False,PYHIN1,CD3E,0.87352943,0.8333700299263
STEAP1B,0.73423606,SERINC2,0.877193,False,STEAP1B,SERINC2,0.8879095,0.8331127762794495
NEK2,0.73333335,CEP55,0.91525424,False,NEK2,CEP55,0.85,0.8328625559806824
CKAP2L,0.7,DLGAP5,0.93333334,False,CKAP2L,DLGAP5,0.86470586,0.8326797485351562
MOCOS,0.71666664,TCF21,0.9265807,False,MOCOS,TCF21,0.85294116,0.8320629000663757
ENPP5,0.72036487,MAST1,0.9078258,False,ENPP5,MAST1,0.8678988,0.8320298194885254
RAB11FIP4,0.68333334,RUNX2,0.9508197,False,RAB11FIP4,RUNX2,0.8617647,0.831972599029541
GBP5,0.6945667,ZBP1,0.93333334,False,GBP5,ZBP1,0.8668141,0.8315714001655579
MYBL2,0.7,CDC45,0.91525424,False,MYBL2,CDC45,0.87941176,0.8315553069114685
FAM111B,0.68333334,ASF1B,0.9491525,False,FAM111B,ASF1B,0.8617647,0.8314168453216553
LINC01605,0.7,FHAD1,0.9265807,False,LINC01605,FHAD1,0.86764705,0.8314092755317688
MEI1,0.7,APOBR,0.93333334,False,MEI1,APOBR,0.85882354,0.830718994140625
ITGAX,0.6666667,IGHM,0.9677419,False,ITGAX,IGHM,0.85588235,0.830096960067749
F2RL2,0.751115,SMCO2,0.86212337,False,F2RL2,SMCO2,0.87611,0.8297827839851379
IGF1,0.6666667,KIF18B,0.9677419,False,IGF1,KIF18B,0.85,0.8281362056732178
GZMA,0.68333334,SLAMF7,0.9508197,False,GZMA,SLAMF7,0.85,0.8280510306358337
TREM2,0.71735704,OLR1,0.877193,False,TREM2,OLR1,0.88200974,0.825519859790802
GLRA4,0.6666667,NEFL,0.9508197,False,GLRA4,NEFL,0.85882354,0.8254365921020508
FBXO43,0.71666664,KNL1,0.8965517,False,FBXO43,KNL1,0.8617647,0.8249943256378174
BCL11B,0.68333334,CD3E,0.9265807,False,BCL11B,CD3E,0.86470586,0.8248732686042786
KIF23,0.65,ARHGAP11A,0.9677419,False,KIF23,ARHGAP11A,0.85588235,0.8245413899421692
CDC25C,0.7,RRM2,0.90827006,False,CDC25C,RRM2,0.86470586,0.8243253231048584
RTL3,0.72036487,LOC100506071,0.8829157,False,RTL3,LOC100506071,0.8678988,0.8237264752388
EOMES,0.65,ITGAX,0.96666664,False,EOMES,ITGAX,0.85294116,0.8232026100158691
EXO1,0.7,BIRC5,0.90827006,False,EXO1,BIRC5,0.85882354,0.8223645091056824
SKA1,0.6666667,PRC1,0.9442873,False,SKA1,PRC1,0.85294116,0.8212984204292297
OASL,0.72803986,P2RY10,0.86970836,False,OASL,P2RY10,0.8653424,0.8210301995277405
MYBL2,0.65,SAPCD2,0.9508197,False,MYBL2,SAPCD2,0.8617647,0.8208613991737366
IRF6,0.6945667,TENM2,0.90827006,False,IRF6,TENM2,0.85798407,0.8202736377716064
ANKRD22,0.65,C7,0.9508197,False,ANKRD22,C7,0.85588235,0.8189006447792053
TTK,0.6666667,CEP55,0.93333334,False,TTK,CEP55,0.85588235,0.8186274170875549
HMMR,0.6666667,KIF2C,0.93333334,False,HMMR,KIF2C,0.85588235,0.8186274170875549
GINS1,0.68333334,STEAP3,0.91525424,False,GINS1,STEAP3,0.85294116,0.8171761631965637
LINC01731,0.7004781,ECT2,0.88932383,False,LINC01731,ECT2,0.86136067,0.8170542120933533
JCHAIN,0.6945667,P2RY10,0.88932383,False,JCHAIN,P2RY10,0.8668141,0.8169015049934387
LOC105374353,0.6778302,MYT1,0.8965517,False,LOC105374353,MYT1,0.87417245,0.8161848187446594
EXO1,0.68333334,PGR,0.90827006,False,EXO1,PGR,0.85588235,0.8158285617828369
COL4A5,0.68333334,GLDN,0.90827006,False,COL4A5,GLDN,0.85294116,0.8148481845855713
CDKN2B,0.68359905,RTL3,0.8965517,False,CDKN2B,RTL3,0.86431056,0.8148204684257507
TROAP,0.6666667,AURKB,0.91525424,False,TROAP,AURKB,0.8617647,0.8145618438720703
LAMB3,0.6666667,PAX6,0.91525424,False,LAMB3,PAX6,0.85588235,0.8126010894775391
KNL1,0.6666667,CEP55,0.91525424,False,KNL1,CEP55,0.85294116,0.8116207122802734
SH2D1A,0.6666667,IL2RG,0.8967025,False,SH2D1A,IL2RG,0.85882354,0.8073976039886475
CXCR3,0.6666667,ITGAX,0.88932383,False,CXCR3,ITGAX,0.86470586,0.8068987727165222
SIRPG,0.68359905,CD38,0.8649378,False,SIRPG,CD38,0.8702103,0.8062489628791809
UBASH3A,0.68333334,CD8B,0.877193,False,UBASH3A,CD8B,0.85588235,0.8054695725440979
TMEM156,0.6667201,CD38,0.877193,False,TMEM156,CD38,0.8672604,0.8037245273590088
IRX3,0.65,LINC01943,0.877193,False,IRX3,LINC01943,0.85,0.792397677898407
CCDC150,0.66109365,LINC00673,0.8544358,False,CCDC150,LINC00673,0.85651237,0.7906805872917175
MKRN3,1.0,LOC107985436,0.0,False,MKRN3,LOC107985436,1.0,0.6666666865348816
LOC105376041,1.0,RAET1K,0.0,False,LOC105376041,RAET1K,1.0,0.6666666865348816
IL36G,0.9310345,MT1H,0.0,False,IL36G,MT1H,0.9911111,0.6407151818275452
IL37,1.0,KIF4B,,False,IL37,KIF4B,1.0,
CDC20B,1.0,MTNR1B,,False,CDC20B,MTNR1B,1.0,
