interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
CD8A,0.9166985,TRAT1,0.86922663,False,CD8A,TRAT1,0.97774273,0.9212226271629332
FAM72D,0.8235294,BUB1B,0.98539865,False,FAM72D,BUB1B,0.95343137,0.920786440372467
TREM2,0.8235294,GPR84,1.0,False,TREM2,GPR84,0.9387255,0.9207516312599182
DEPDC1B,0.8382353,NT5DC4,0.98539865,False,DEPDC1B,NT5DC4,0.9362745,0.9199694991111756
MND1,0.8235294,CENPA,0.98539865,False,MND1,CENPA,0.95098037,0.9199694991111756
FAM72A,0.8235294,CDKN3,1.0,False,FAM72A,CDKN3,0.9362745,0.9199346899986268
SLAMF7,0.8235294,SLAMF8,1.0,False,SLAMF7,SLAMF8,0.9362745,0.9199346899986268
ORC1,0.8088235,KIF2C,1.0,False,ORC1,KIF2C,0.95098037,0.9199346899986268
CEP55,0.8235294,CDKN3,1.0,False,CEP55,CDKN3,0.9362745,0.9199346899986268
CDC45,0.8235294,CENPM,0.98539865,False,CDC45,CENPM,0.9485294,0.9191524982452391
CKS2,0.8088235,BUB1B,1.0,False,CKS2,BUB1B,0.9485294,0.9191176891326904
UHRF1,0.8235294,KIF11,1.0,False,UHRF1,KIF11,0.9338235,0.9191176891326904
DLX6-AS1,0.8793571,DLX6,0.9110675,False,DLX6-AS1,DLX6,0.9653174,0.9185807108879088
CTSW,0.8382353,IL2RG,0.98539865,False,CTSW,IL2RG,0.9313725,0.9183354377746582
ANKRD22,0.86764705,LIPM,0.91341984,False,ANKRD22,LIPM,0.9730392,0.918035328388214
FAM72D,0.8235294,CDKN3,0.98539865,False,FAM72D,CDKN3,0.9436275,0.917518436908722
KIF14,0.8235294,E2F7,0.98539865,False,KIF14,E2F7,0.9411765,0.9167014956474304
IL2RG,0.8235294,SLAMF8,1.0,False,IL2RG,SLAMF8,0.9264706,0.9166666865348816
FAM72C,0.8235294,CDKN3,0.98539865,False,FAM72C,CDKN3,0.9387255,0.915884494781494
PTPN22,0.8235294,SLAMF8,0.98539865,False,PTPN22,SLAMF8,0.9387255,0.915884494781494
KIF20A,0.8235294,CKAP2L,0.98539865,False,KIF20A,CKAP2L,0.9387255,0.915884494781494
LMNB1,0.8088235,KIF11,1.0,False,LMNB1,KIF11,0.9362745,0.915032684803009
ERCC6L,0.8088235,CKAP2L,1.0,False,ERCC6L,CKAP2L,0.9362745,0.915032684803009
MELK,0.8088235,KIF11,1.0,False,MELK,KIF11,0.9362745,0.915032684803009
BUB1B,0.8088235,ARHGAP11A,1.0,False,BUB1B,ARHGAP11A,0.9362745,0.915032684803009
LCORL,0.8088235,SGO1,1.0,False,LCORL,SGO1,0.9362745,0.915032684803009
AURKA,0.8235294,ARHGAP11A,0.98539865,False,AURKA,ARHGAP11A,0.9338235,0.9142505526542664
CCNF,0.8235294,TACC3,0.98539865,False,CCNF,TACC3,0.9338235,0.9142505526542664
SLAMF7,0.8088235,CCL5,1.0,False,SLAMF7,CCL5,0.9338235,0.9142157435417176
EXO1,0.8088235,CENPM,0.98539865,False,EXO1,CENPM,0.9460784,0.91343355178833
GINS1,0.7941176,RECQL4,1.0,False,GINS1,RECQL4,0.9460784,0.9133987426757812
NCAPH,0.8088235,MELK,1.0,False,NCAPH,MELK,0.9313725,0.9133987426757812
CENPE,0.8088235,MELK,1.0,False,CENPE,MELK,0.9313725,0.9133987426757812
DEPDC1B,0.8088235,MELK,1.0,False,DEPDC1B,MELK,0.9313725,0.9133987426757812
UBE2C,0.8088235,SGO1,1.0,False,UBE2C,SGO1,0.9313725,0.9133987426757812
AURKA,0.8235294,TACC3,0.98539865,False,AURKA,TACC3,0.9289216,0.9126165509223938
CENPF,0.8088235,CKAP2L,1.0,False,CENPF,CKAP2L,0.9289216,0.912581741809845
KIF2C,0.8088235,KIF11,1.0,False,KIF2C,KIF11,0.9289216,0.912581741809845
FAM72B,0.8235294,CKAP2L,0.98539865,False,FAM72B,CKAP2L,0.9264706,0.9117994904518129
KIF18A,0.8235294,NT5DC4,0.98539865,False,KIF18A,NT5DC4,0.9264706,0.9117994904518129
CLSPN,0.8088235,CDC20,1.0,False,CLSPN,CDC20,0.9264706,0.911764681339264
FAM72B,0.8088235,CDKN3,0.98539865,False,FAM72B,CDKN3,0.9387255,0.9109825491905212
FAM72B,0.8235294,ARHGAP11A,0.98539865,False,FAM72B,ARHGAP11A,0.92401963,0.9109825491905212
ARHGAP11B,0.8088235,ARHGAP11A,0.98539865,False,ARHGAP11B,ARHGAP11A,0.9387255,0.9109825491905212
SHCBP1,0.8088235,CDC20,0.98539865,False,SHCBP1,CDC20,0.9387255,0.9109825491905212
BUB1B,0.8235294,CDKN3,1.0,False,BUB1B,CDKN3,0.90686274,0.910130739212036
FAM72D,0.8088235,CKAP2L,0.98539865,False,FAM72D,CKAP2L,0.9338235,0.9093485474586488
TOP2A,0.8088235,BUB1B,1.0,False,TOP2A,BUB1B,0.9191176,0.9093137383461
CDT1,0.8088235,CDCA5,1.0,False,CDT1,CDCA5,0.9191176,0.9093137383461
KLK5,0.9714286,KLK7,0.75889504,False,KLK5,KLK7,0.99622643,0.9088500142097472
KIF23,0.8088235,BUB1B,1.0,False,KIF23,BUB1B,0.9166667,0.9084967970848083
LMNB1,0.7941176,CKAP2L,1.0,False,LMNB1,CKAP2L,0.9313725,0.9084966778755188
GTSE1,0.7941176,CKAP2L,1.0,False,GTSE1,CKAP2L,0.9313725,0.9084966778755188
CENPI,0.7941176,CCDC150,1.0,False,CENPI,CCDC150,0.9313725,0.9084966778755188
IL21R-AS1,0.8382353,IL21R,0.93891907,False,IL21R-AS1,IL21R,0.9460784,0.9077442288398744
IL2RG,0.8088235,GPR174,0.98539865,False,IL2RG,GPR174,0.9289216,0.907714545726776
CTHRC1,0.7941176,ZFHX4,1.0,False,CTHRC1,ZFHX4,0.9289216,0.9076797366142272
TROAP,0.7941176,CIT,1.0,False,TROAP,CIT,0.9289216,0.9076797366142272
GPR171,0.8191938,SLAMF8,0.9645736,False,GPR171,SLAMF8,0.938075,0.9072808623313904
MELK,0.7941176,CKAP2L,1.0,False,MELK,CKAP2L,0.9264706,0.906862735748291
ZWINT,0.8088235,BUB1B,1.0,False,ZWINT,BUB1B,0.9117647,0.906862735748291
ECT2,0.7941176,NT5DC4,1.0,False,ECT2,NT5DC4,0.9264706,0.906862735748291
SKA3,0.7941176,KIF11,1.0,False,SKA3,KIF11,0.9264706,0.906862735748291
PRR11,0.7941176,BIRC5,1.0,False,PRR11,BIRC5,0.9264706,0.906862735748291
IL18,0.7941176,SIGLEC10,1.0,False,IL18,SIGLEC10,0.9264706,0.906862735748291
WDR62,0.7941176,E2F8,0.98539865,False,WDR62,E2F8,0.9387255,0.9060805439949036
TEDC2,0.8088235,CCNF,0.98539865,False,TEDC2,CCNF,0.92401963,0.9060805439949036
FAM72A,0.7941176,KIF11,1.0,False,FAM72A,KIF11,0.92401963,0.9060457348823548
KNL1,0.7941176,CDKN3,1.0,False,KNL1,CDKN3,0.92401963,0.9060457348823548
MIR3185,0.87655455,PRAC2,0.9285906,False,MIR3185,PRAC2,0.9129703,0.906038463115692
HS3ST3B1,0.8044335,HS3ST3A1,0.98539865,False,HS3ST3B1,HS3ST3A1,0.92826504,0.906032383441925
SGO1-AS1,0.7941176,CENPM,0.98539865,False,SGO1-AS1,CENPM,0.9362745,0.905263602733612
LHX2,0.7941176,CKAP2L,0.98539865,False,LHX2,CKAP2L,0.9362745,0.905263602733612
KIFC1,0.7941176,CKAP2L,1.0,False,KIFC1,CKAP2L,0.92156863,0.9052287936210632
KIF18A,0.7941176,MELK,1.0,False,KIF18A,MELK,0.92156863,0.9052287936210632
CRTAM,0.8191938,SLAMF8,0.97036463,False,CRTAM,SLAMF8,0.92581254,0.9051236510276794
RUNX3,0.8191938,RUNX3-AS1,0.9489113,False,RUNX3,RUNX3-AS1,0.9454324,0.9045124650001526
LHX2,0.7941176,ARHGAP11A,0.98539865,False,LHX2,ARHGAP11A,0.9338235,0.9044466018676758
RACGAP1,0.8088235,NT5DC4,0.98539865,False,RACGAP1,NT5DC4,0.9191176,0.9044466018676758
CDKN2A,0.7941176,CDKN2B-AS1,0.98539865,False,CDKN2A,CDKN2B-AS1,0.9338235,0.9044466018676758
FAM72A,0.7941176,BUB1B,1.0,False,FAM72A,BUB1B,0.9191176,0.904411792755127
MKI67,0.7941176,CKAP2L,1.0,False,MKI67,CKAP2L,0.9191176,0.904411792755127
OIP5,0.7794118,BUB1B,1.0,False,OIP5,BUB1B,0.9338235,0.904411792755127
NEK2,0.7941176,CDKN3,1.0,False,NEK2,CDKN3,0.9191176,0.904411792755127
IL12RB1,0.7794118,SLAMF8,1.0,False,IL12RB1,SLAMF8,0.9338235,0.904411792755127
SKA1,0.7941176,PKMYT1,1.0,False,SKA1,PKMYT1,0.9191176,0.904411792755127
RRM2,0.7941176,SGO1,1.0,False,RRM2,SGO1,0.9191176,0.904411792755127
IL2RB,0.7941176,IL2RG,1.0,False,IL2RB,IL2RG,0.9191176,0.904411792755127
