"interaction","Kendall","name","NMI","selected","shared interaction","shared name","Spearman","Weight"
"105378179","0.9264706","378706","1.0","false","105378179","378706","0.97794116","0.968137264251709"
"7060","0.88235295","101929215","1.0","false","7060","101929215","0.96813726","0.9501633644104004"
"56134","0.9259259","56135","0.9456211","false","56134","56135","0.9730061","0.9481843113899231"
"28959","0.86764705","55365","1.0","false","28959","55365","0.9607843","0.9428104758262634"
"51299","0.86764705","105374898","0.98539865","false","51299","105374898","0.96568626","0.9395773410797119"
"100506428","0.86764705","874","0.98539865","false","100506428","874","0.9583333","0.9371263384819031"
"7516","0.85294116","79915","1.0","false","7516","79915","0.9558824","0.936274528503418"
"6029","0.8382353","378706","1.0","false","6029","378706","0.9485294","0.928921639919281"
"107987206","0.8382353","378706","1.0","false","107987206","378706","0.9485294","0.928921639919281"
"54440","0.8382353","11151","1.0","false","54440","11151","0.9411765","0.9264705777168274"
"285987","0.8793571","1750","0.9110675","false","285987","1750","0.9653174","0.9185807108879089"
"85376","0.89705884","440804","0.8772664","false","85376","440804","0.9730392","0.9157881736755371"
"89832","0.8235294","102724055","0.9634854","false","89832","102724055","0.9411765","0.9093971252441406"
"54491","0.8088235","114614","1.0","false","54491","114614","0.9191176","0.9093137383460999"
"5650","0.9714286","25818","0.75889504","false","5650","25818","0.99622643","0.9088500142097473"
"441168","0.7941176","11151","0.98539865","false","441168","11151","0.9436275","0.9077145457267761"
"100422978","0.87655455","360205","0.9285906","false","100422978","360205","0.9129703","0.9060384631156921"
"9955","0.8044335","9953","0.98539865","false","9955","9953","0.92826504","0.906032383441925"
"107987294","0.86764705","107987293","0.8879764","false","107987294","107987293","0.9607843","0.9054692387580872"
"4688","0.7941176","11151","1.0","false","4688","11151","0.92156863","0.9052287936210632"
"257106","0.7941176","11151","0.98539865","false","257106","11151","0.9289216","0.902812659740448"
"995","0.7941176","11113","0.98539865","false","995","11113","0.9289216","0.902812659740448"
"3689","0.7794118","11151","1.0","false","3689","11151","0.9264706","0.9019607901573181"
"54443","0.7941176","701","1.0","false","54443","701","0.9117647","0.9019607901573181"
