interaction,Kendall,name,NMI,selected,shared interaction,shared name,Spearman,Weight
LINC01971,1.0,TMEM171,1.0,False,LINC01971,TMEM171,1.0,1.0
GAGE12H,1.0,DLX6-AS1,1.0,False,GAGE12H,DLX6-AS1,1.0,1.0
MCIDAS,1.0,ICMT-DT,1.0,False,MCIDAS,ICMT-DT,1.0,1.0
FRGCA,1.0,ICMT-DT,1.0,False,FRGCA,ICMT-DT,1.0,1.0
BIRC5,0.8833333,RRM2,0.984127,False,BIRC5,RRM2,0.9647059,0.9440553784370422
RRM2,0.8666667,DLGAP5,0.9677419,False,RRM2,DLGAP5,0.9705882,0.9349989295005798
TOP2A,0.8666667,UHRF1,0.9677419,False,TOP2A,UHRF1,0.9588235,0.9310773015022278
DLGAP5,0.8333333,AURKB,0.9677419,False,DLGAP5,AURKB,0.9529412,0.9180054664611816
RAET1K,1.0,LOC105376041,0.0,False,RAET1K,LOC105376041,1.0,0.6666666865348816
MKRN3,1.0,LOC107985436,0.0,False,MKRN3,LOC107985436,1.0,0.6666666865348816
MTNR1B,1.0,CDC20B,,False,MTNR1B,CDC20B,1.0,
KIF4B,1.0,IL37,,False,KIF4B,IL37,1.0,
